pedido_id,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,data_efetivacao,order_bump,pedido_pai_ob,SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,dia_semana_compra,mes_compra,compra_fim_semana,valor_parcela,tem_order_bump,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,produtor_encoded,lancamento_encoded,segmento_encoded,categoria_risco_score_encoded,endereco_cep_encoded,endereco_estado_encoded,endereco_cidade_encoded,nascimento_encoded,modalidade_encoded,MENSAGEM_TIPO_REGISTRO_encoded
1726099,Produtor_0215,Lancamento_3438,Outros,364.0,Médio,45700-000,BA,Cidade_2499,1975-09-26,50,Crédito Acessível,824.22,9,2026-01-02 06:41:00,Desconhecido,0.0,625,7,625,99,100,699,625,625,APTOS,4,1,0,91.58,0,1,8,425.625,0.9801980198019802,91,1032,7,3,10920,4,1215,3781,1,0
1944671,Produtor_0683,Lancamento_0232,Autoconhecimento,300.0,Alto,88450-000,SC,Cidade_0119,1979-09-22,46,Crédito Acessível,1719.18,9,2026-01-02 06:47:00,Desconhecido,0.0,594,7,538,99,100,4776,552,585,APTOS,4,1,0,191.02,0,1,8,906.375,0.9801980198019802,278,67,0,0,18957,25,58,4947,1,0
1946050,Produtor_0586,Lancamento_0412,Autoconhecimento,606.0,Médio,19804580,SP,Cidade_0412,1989-06-22,36,Crédito Acessível,2396.04,12,2026-01-02 08:15:00,Desconhecido,0.0,773,2,720,99,81,3996,702,690,APTOS,4,1,0,199.67,0,1,8,882.875,1.2073170731707317,240,141,0,3,5610,27,195,8017,1,0
1945705,Produtor_0562,Lancamento_4759,Autodesenvolvimento,206.0,Alto,09932-100,SP,Cidade_1624,1987-05-27,38,Crédito Acessível,2562.99,10,2026-01-02 08:31:00,Desconhecido,0.0,519,2,600,99,56,1996,562,516,APTOS,4,1,0,256.299,0,1,8,543.75,1.736842105263158,230,1511,1,0,2517,27,807,7370,1,0
1945924,Produtor_1849,Lancamento_0628,Outros,438.0,Médio,59133-365,RN,Cidade_3431,1999-12-06,26,Crédito Acessível,1241.04,12,2026-01-02 08:32:00,Desconhecido,0.0,610,3,622,99,46,1703,595,625,APTOS,4,1,0,103.42,0,1,8,537.875,2.106382978723404,779,224,7,3,12476,21,1662,10979,1,0
1946053,Produtor_0683,Lancamento_0232,Autoconhecimento,381.0,Médio,13471-255,SP,Cidade_0016,1974-02-06,51,Antecipação Produtor,1792.8,12,2026-01-02 08:33:00,Desconhecido,0.0,625,4,606,99,80,4443,592,622,APTOS,4,1,0,149.4,0,1,8,883.875,1.2222222222222223,278,67,0,3,4002,27,4,3313,0,0
1853221,Produtor_2291,Lancamento_0425,Outros,325.0,Médio,65073-800,MA,Cidade_5338,1981-12-28,44,Crédito Acessível,2730.36,12,2026-01-02 08:33:00,Desconhecido,0.0,625,2,625,99,100,2396,623,622,APTOS,4,1,0,227.53,0,1,8,636.5,0.9801980198019802,963,148,7,3,13410,10,2530,5651,1,0
1946055,Produtor_0048,Lancamento_0185,Outros,313.0,Médio,41338-220,BA,Cidade_4592,1967-05-20,58,Crédito Acessível,1736.14,12,2026-01-02 08:42:00,Desconhecido,0.0,601,2,482,2,87,12253,543,541,APTOS,4,1,0,144.67833333333334,0,1,8,1813.875,0.0227272727272727,24,46,7,3,10328,4,2241,1689,1,0
1946067,Produtor_0683,Lancamento_0232,Autoconhecimento,339.0,Médio,02037-001,SP,Cidade_4998,1985-10-02,40,Antecipação Produtor,1792.8,12,2026-01-02 09:23:00,Desconhecido,0.0,599,1,568,99,39,6598,548,571,APTOS,4,1,0,149.4,0,1,8,1127.875,2.475,278,67,0,3,93,27,2434,6856,0,0
1944906,Produtor_0634,Lancamento_4018,Outros,210.0,Alto,97650-000,RS,Cidade_2533,1993-07-27,32,Crédito Acessível,4906.96,13,2026-01-02 09:23:00,Desconhecido,0.0,511,2,444,99,71,500,495,493,APTOS,4,1,0,377.4584615384616,0,1,8,326.875,1.375,264,1198,7,0,20502,24,1231,9220,1,0
1946054,Produtor_1774,Lancamento_4693,Autoconhecimento,681.0,Baixo,2169000,SP,Cidade_5362,1974-07-07,51,Crédito Acessível,264.18,3,2026-01-02 09:32:00,Desconhecido,0.0,681,2,668,99,100,4432,681,696,APTOS,4,1,0,88.06,0,1,8,919.875,0.9801980198019802,749,1479,0,1,6007,27,2554,3426,1,0
1945959,Produtor_1167,Lancamento_4075,Emagrecimento,670.0,Baixo,39740-000,MG,Cidade_2069,1997-09-06,28,Crédito Acessível,540.0,4,2026-01-02 09:34:00,Desconhecido,0.0,558,1,569,99,100,1521,574,500,APTOS,4,1,0,135.0,0,1,8,490.25,0.9801980198019802,496,1228,2,1,10095,11,1007,10405,1,0
1941544,Produtor_0683,Lancamento_0232,Autoconhecimento,269.0,Alto,28941348,RJ,Cidade_5364,1976-12-20,49,Antecipação Produtor,2988.0,12,2026-01-02 09:34:00,Desconhecido,0.0,625,1,625,99,68,2690,625,610,APTOS,4,1,0,249.0,0,1,8,667.875,1.434782608695652,278,67,0,0,7577,20,2556,4129,0,0
1946071,Produtor_0683,Lancamento_0232,Autoconhecimento,652.0,Baixo,88372-124,SC,Cidade_3436,1978-02-18,47,Antecipação Produtor,1792.8,12,2026-01-02 09:38:00,Desconhecido,0.0,688,1,673,2,99,5895,631,552,APTOS,4,1,0,149.4,0,1,8,1067.625,0.02,278,67,0,1,18945,25,1664,4463,0,0
1946068,Produtor_0683,Lancamento_0232,Autoconhecimento,943.0,Baixo,03524-010,SP,Cidade_4998,1967-11-08,58,Antecipação Produtor,1792.8,12,2026-01-02 09:40:00,Desconhecido,0.0,676,9,701,99,100,2379,652,682,APTOS,4,1,0,149.4,0,1,8,662.25,0.9801980198019802,278,67,0,1,508,27,2434,1778,0,0
1946076,Produtor_0683,Lancamento_0232,Autoconhecimento,518.0,Médio,38300-004,MG,Cidade_2194,1987-10-12,38,Antecipação Produtor,1792.8,12,2026-01-02 09:41:00,Desconhecido,0.0,609,2,675,99,998,3082,619,569,APTOS,4,1,0,149.4,0,1,8,831.625,0.0990990990990991,278,67,0,3,9723,11,1066,7484,0,0
1946072,Produtor_0683,Lancamento_0232,Autoconhecimento,636.0,Médio,31270-310,MG,Cidade_0462,1986-04-09,39,Antecipação Produtor,1792.8,12,2026-01-02 09:41:00,Desconhecido,0.0,726,1,662,99,91,7654,660,631,APTOS,4,1,0,149.4,0,1,8,1315.5,1.076086956521739,278,67,0,3,8318,11,224,7015,0,0
1946082,Produtor_2096,Lancamento_3965,Autoconhecimento,501.0,Médio,44642-000,BA,Cidade_3518,1995-03-28,30,Crédito Acessível,1613.4,12,2026-01-02 09:53:00,Desconhecido,0.0,577,1,528,99,998,7483,577,594,APTOS,4,1,0,134.45000000000002,0,1,8,1357.125,0.0990990990990991,885,1172,0,3,10736,4,1696,9698,1,0
1946080,Produtor_1745,Lancamento_4528,Emagrecimento,186.0,Alto,18055-722,SP,Cidade_4970,1986-06-26,39,Crédito Acessível,569.8,7,2026-01-02 09:53:00,Desconhecido,0.0,573,2,528,99,18,2936,568,576,APTOS,4,1,0,81.39999999999999,0,1,8,662.5,5.2105263157894735,738,1416,2,0,5207,27,2414,7082,1,0
1946084,Produtor_1167,Lancamento_4042,Emagrecimento,172.0,Alto,29111850,ES,Cidade_5822,1985-07-20,40,Crédito Acessível,1237.32,12,2026-01-02 09:54:00,Desconhecido,0.0,538,1,493,99,13,2187,519,451,APTOS,4,1,0,103.11,0,1,8,537.625,7.071428571428571,496,1208,2,0,7718,8,2793,6788,1,0
1945923,Produtor_0683,Lancamento_0232,Autoconhecimento,781.0,Baixo,04166-003,SP,Cidade_4998,1977-06-01,48,Antecipação Produtor,1792.8,12,2026-01-02 09:55:00,Desconhecido,0.0,658,7,691,2,100,10992,693,762,APTOS,4,1,0,149.4,0,1,8,1738.125,0.0198019801980198,278,67,0,1,734,27,2434,4253,0,0
1946079,Produtor_0683,Lancamento_0232,Autoconhecimento,133.0,Alto,17015361,SP,Cidade_0599,1973-11-17,52,Crédito Acessível,1792.8,12,2026-01-02 09:55:00,Desconhecido,0.0,596,5,562,99,45,2567,549,504,APTOS,4,1,0,149.4,0,1,8,615.875,2.152173913043478,278,67,0,0,4979,27,296,3253,1,0
1945515,Produtor_0683,Lancamento_0232,Autoconhecimento,231.0,Alto,28300-000,RJ,Cidade_2495,2002-11-03,23,Crédito Acessível,2988.0,12,2026-01-02 09:59:00,Desconhecido,0.0,592,4,583,99,61,2278,572,563,APTOS,4,1,0,249.0,0,1,8,594.0,1.596774193548387,278,67,0,0,7444,20,1213,11640,1,0
1946086,Produtor_0288,Lancamento_2194,Empreendedor,451.0,Médio,25630-025,RJ,Cidade_3975,1969-12-16,56,Crédito Acessível,523.16,2,2026-01-02 10:07:00,Desconhecido,0.0,516,5,469,99,48,10800,550,569,APTOS,4,1,0,261.58,0,1,8,1632.0,2.020408163265306,122,644,3,3,6918,20,1926,2233,1,0
1946094,Produtor_0683,Lancamento_0232,Autoconhecimento,734.0,Baixo,13481-584,SP,Cidade_2834,1982-04-13,43,Antecipação Produtor,1792.8,12,2026-01-02 10:13:00,Desconhecido,0.0,736,3,725,99,100,3714,712,717,APTOS,4,1,0,149.4,0,1,8,850.75,0.9801980198019802,278,67,0,1,4032,27,1380,5748,0,0
1946085,Produtor_0683,Lancamento_0232,Autoconhecimento,742.0,Baixo,06056-310,SP,Cidade_3612,1988-05-01,37,Antecipação Produtor,1792.8,12,2026-01-02 10:14:00,Desconhecido,0.0,527,6,568,99,27,5578,538,521,APTOS,4,1,0,149.4,0,1,8,983.0,3.5357142857142856,278,67,0,1,1323,27,1741,7664,0,0
1946100,Produtor_0755,Lancamento_4415,Outros,586.0,Médio,37660-000,MG,Cidade_3795,2002-06-05,23,Crédito Acessível,960.96,12,2026-01-02 10:22:00,Desconhecido,0.0,489,2,498,99,93,2253,586,612,APTOS,4,1,0,80.08,0,1,8,579.0,1.053191489361702,307,1372,7,3,9574,11,1836,11561,1,0
1946101,Produtor_0683,Lancamento_0232,Autoconhecimento,2.0,Alto,35860-000,MG,Cidade_1396,1998-01-06,28,Crédito Acessível,1792.8,12,2026-01-02 10:25:00,Desconhecido,0.0,596,1,631,99,100,1507,634,650,APTOS,4,1,0,149.4,0,1,8,527.25,0.9801980198019802,278,67,0,0,9157,11,699,10495,1,0
1946111,Produtor_0288,Lancamento_2194,Empreendedor,403.0,Médio,88370053,SC,Cidade_3436,1979-03-16,46,Crédito Acessível,550.25,5,2026-01-02 10:29:00,Desconhecido,0.0,780,1,660,2,85,7164,574,642,APTOS,4,1,0,110.05,0,1,8,1238.5,0.0232558139534883,122,644,3,3,18938,25,1664,4786,1,0
1946103,Produtor_0683,Lancamento_0232,Autoconhecimento,824.0,Baixo,06286-120,SP,Cidade_3653,1975-10-18,50,Crédito Acessível,1577.85,3,2026-01-02 10:34:00,Desconhecido,0.0,666,10,603,99,99,4459,581,594,APTOS,4,1,0,525.9499999999999,0,1,8,888.875,0.99,278,67,0,1,1383,27,1759,3802,1,0
1945417,Produtor_0586,Lancamento_0412,Autoconhecimento,786.0,Baixo,13092-342,SP,Cidade_1015,1979-02-06,46,Crédito Acessível,2396.04,12,2026-01-02 10:35:00,Desconhecido,0.0,683,1,754,2,96,15811,694,658,APTOS,4,1,0,199.67,0,1,8,2337.375,0.0206185567010309,240,141,0,1,3480,27,512,4753,1,0
1936390,Produtor_1901,Lancamento_0747,Autodesenvolvimento,568.0,Médio,59200-000,RN,Cidade_4629,Desconhecido,0,Crédito Acessível,439.5,5,2026-01-02 10:36:00,Desconhecido,0.0,588,2,545,99,100,1460,533,539,APTOS,4,1,0,87.9,0,1,8,483.25,0.9801980198019802,803,261,1,3,12516,21,2258,12536,1,0
1946121,Produtor_1901,Lancamento_0747,Autodesenvolvimento,293.0,Alto,68503-330,PA,Cidade_3112,2006-01-03,20,Crédito Acessível,432.24,4,2026-01-02 10:49:00,Desconhecido,0.0,577,6,614,99,999,1916,583,574,APTOS,4,1,0,108.06,0,1,8,671.0,0.099,803,261,1,0,14018,15,1506,12211,1,0
1944619,Produtor_0753,Lancamento_3939,Outros,223.0,Alto,76985-242,RO,Cidade_5824,2002-07-02,23,Crédito Acessível,1019.76,12,2026-01-02 10:51:00,Desconhecido,0.0,519,2,553,99,999,3400,518,514,APTOS,4,1,0,84.98,0,1,8,825.5,0.099,305,1164,7,0,16281,22,2794,11574,1,0
1945982,Produtor_0050,Lancamento_4330,Outros,223.0,Alto,4153000,SP,Cidade_5362,1978-12-10,47,Crédito Acessível,5121.93,17,2026-01-02 10:51:00,Desconhecido,0.0,532,1,611,99,999,1700,508,484,APTOS,4,1,0,301.29,0,1,8,616.75,0.099,26,1317,7,0,10366,27,2554,4705,1,0
1946127,Produtor_1693,Lancamento_3057,Empreendedor,239.0,Alto,85875-000,PR,Cidade_4723,1990-11-08,35,Crédito Acessível,4964.28,12,2026-01-02 10:53:00,Desconhecido,0.0,549,1,466,99,998,995,537,525,APTOS,4,1,0,413.69,0,1,8,521.25,0.0990990990990991,714,931,3,0,18074,19,2304,8421,1,0
1946124,Produtor_0683,Lancamento_0232,Autoconhecimento,329.0,Médio,35634-408,MG,Cidade_0694,1999-06-02,26,Antecipação Produtor,2988.0,12,2026-01-02 10:54:00,Desconhecido,0.0,506,2,530,99,93,1155,531,488,APTOS,4,1,0,249.0,0,1,8,425.5,1.053191489361702,278,67,0,3,9060,11,346,10848,0,0
1946120,Produtor_0111,Lancamento_3912,Emagrecimento,766.0,Baixo,70040-907,DF,Cidade_0764,1980-04-18,45,Crédito Acessível,549.0,6,2026-01-02 10:54:00,Desconhecido,0.0,751,5,686,99,91,6362,671,669,APTOS,4,1,0,91.5,0,1,8,1166.75,1.076086956521739,50,1145,2,1,14581,7,377,5115,1,0
1946106,Produtor_0324,Lancamento_2405,Outros,328.0,Médio,39402-624,MG,Cidade_3346,1991-04-23,34,Crédito Acessível,3971.4,12,2026-01-02 10:57:00,Desconhecido,0.0,528,1,524,99,61,1690,500,451,APTOS,4,1,0,330.95,0,1,8,481.75,1.596774193548387,148,711,7,3,10021,11,1620,8561,1,0
1945131,Produtor_0001,Lancamento_0925,Outros,177.0,Alto,20751050,RJ,Cidade_4446,1973-05-01,52,Crédito Acessível,5655.64,13,2026-01-02 10:58:00,Desconhecido,0.0,538,1,563,99,0,1617,541,562,APTOS,4,1,0,435.0492307692308,0,1,8,490.125,99.0,0,305,7,0,5756,20,2165,3104,1,0
1946122,Produtor_1856,Lancamento_1590,Outros,289.0,Alto,22775-036,RJ,Cidade_4446,1990-11-18,35,Crédito Acessível,1696.56,12,2026-01-02 10:58:00,Desconhecido,0.0,498,3,443,99,998,2532,482,427,APTOS,4,1,0,141.38,0,1,8,685.25,0.0990990990990991,780,508,7,0,6277,20,2165,8430,1,0
1946128,Produtor_2068,Lancamento_4613,Autodesenvolvimento,710.0,Baixo,71909-180,DF,Cidade_0764,1988-02-15,37,Crédito Acessível,989.16,12,2026-01-02 11:00:00,Desconhecido,0.0,706,4,737,99,100,2527,679,705,APTOS,4,1,0,82.42999999999999,0,1,8,694.625,0.9801980198019802,875,1451,1,1,14840,7,377,7595,1,0
1945772,Produtor_0683,Lancamento_0232,Autoconhecimento,643.0,Médio,76908-529,RO,Cidade_2618,1963-08-10,62,Antecipação Produtor,1792.8,12,2026-01-02 11:05:00,Desconhecido,0.0,598,4,625,99,94,4239,625,625,APTOS,4,1,0,149.4,0,1,8,863.625,1.0421052631578946,278,67,0,3,16222,22,1280,1028,0,0
1941897,Produtor_0124,Lancamento_0946,Emagrecimento,624.0,Médio,03043-020,SP,Cidade_5362,Desconhecido,0,Crédito Acessível,541.12,4,2026-01-02 11:06:00,Desconhecido,0.0,643,10,580,2,100,25035,587,590,APTOS,4,1,0,135.28,0,1,8,3443.375,0.0198019801980198,54,322,2,3,347,27,2554,12536,1,0
1945518,Produtor_0683,Lancamento_0232,Autoconhecimento,214.0,Alto,81850-100,PR,Cidade_1555,1978-12-14,47,Crédito Acessível,2988.0,12,2026-01-02 11:07:00,Desconhecido,0.0,625,9,567,2,83,12339,605,625,APTOS,4,1,0,249.0,0,1,8,1856.875,0.0238095238095238,278,67,0,0,17424,19,780,4709,1,0
1946141,Produtor_0683,Lancamento_0232,Autoconhecimento,828.0,Baixo,65067380,MA,Cidade_5338,1984-04-27,41,Antecipação Produtor,1719.18,9,2026-01-02 11:26:00,Desconhecido,0.0,779,2,717,2,100,9836,694,675,APTOS,4,1,0,191.02,0,1,8,1600.625,0.0198019801980198,278,67,0,1,13390,10,2530,6410,0,0
1946140,Produtor_1774,Lancamento_4693,Autoconhecimento,784.0,Baixo,83605-640,PR,Cidade_1033,1979-08-14,46,Crédito Acessível,264.18,3,2026-01-02 11:29:00,Desconhecido,0.0,707,9,732,2,100,6721,707,715,APTOS,4,1,0,88.06,0,1,8,1211.625,0.0198019801980198,749,1479,0,1,17702,19,523,4915,1,0
1827780,Produtor_2098,Lancamento_0583,Outros,186.0,Alto,17740-000,SP,Cidade_4401,2000-06-02,25,Crédito Acessível,439.5,5,2026-01-02 11:33:00,Desconhecido,0.0,563,1,575,99,998,2284,532,572,APTOS,4,1,0,87.9,0,1,8,703.0,0.0990990990990991,886,209,7,0,5133,27,2133,11103,1,0
1946145,Produtor_0683,Lancamento_0232,Autoconhecimento,342.0,Médio,35634-408,MG,Cidade_0694,1992-12-01,33,Antecipação Produtor,2988.0,12,2026-01-02 11:36:00,Desconhecido,0.0,585,1,625,99,100,1798,568,509,APTOS,4,1,0,249.0,0,1,8,535.625,0.9801980198019802,278,67,0,3,9060,11,346,9033,0,0
1946144,Produtor_0683,Lancamento_0232,Autoconhecimento,433.0,Médio,08290-270,SP,Cidade_5362,1985-04-07,40,Antecipação Produtor,2988.0,12,2026-01-02 11:37:00,Desconhecido,0.0,625,1,625,99,100,2516,625,625,APTOS,4,1,0,249.0,0,1,8,652.0,0.9801980198019802,278,67,0,3,2007,27,2554,6698,0,0
1944473,Produtor_1079,Lancamento_0278,Outros,289.0,Alto,05840-020,SP,Cidade_5362,1994-05-07,31,Crédito Acessível,1277.1,9,2026-01-02 11:37:00,Desconhecido,0.0,670,1,629,99,91,2506,615,586,APTOS,4,1,0,141.89999999999998,0,1,8,649.625,1.076086956521739,450,80,7,0,1276,27,2554,9434,1,0
1946134,Produtor_1804,Lancamento_4158,Mentoria,694.0,Baixo,75650-000,GO,Cidade_3359,2000-07-09,25,Crédito Acessível,7446.48,12,2026-01-02 11:41:00,Desconhecido,0.0,704,4,651,99,90,1759,662,674,APTOS,4,1,0,620.54,0,1,8,580.375,1.0879120879120878,759,1255,6,1,15899,9,1625,11126,1,0
1946015,Produtor_1079,Lancamento_0283,Outros,231.0,Alto,65015-460,MA,Cidade_5338,1988-07-02,37,Crédito Acessível,2195.16,11,2026-01-02 11:41:00,Desconhecido,0.0,567,2,554,99,100,2576,523,518,APTOS,4,1,0,199.56,0,1,8,617.375,0.9801980198019802,450,83,7,0,13312,10,2530,7723,1,0
1946148,Produtor_0683,Lancamento_0232,Autoconhecimento,764.0,Baixo,89462-048,SC,Cidade_1093,1953-06-13,72,Antecipação Produtor,1792.8,12,2026-01-02 11:43:00,Desconhecido,0.0,591,10,625,99,100,5296,625,625,APTOS,4,1,0,149.4,0,1,8,996.375,0.9801980198019802,278,67,0,1,19369,25,554,130,0,0
1946150,Produtor_0111,Lancamento_3912,Emagrecimento,346.0,Médio,86027-230,PR,Cidade_2944,1986-08-22,39,Crédito Acessível,541.35,5,2026-01-02 11:43:00,Desconhecido,0.0,614,4,625,99,89,2337,625,603,APTOS,4,1,0,108.27,0,1,8,624.5,1.1,50,1145,2,3,18146,19,1435,7130,1,0
1946104,Produtor_0683,Lancamento_0232,Autoconhecimento,225.0,Alto,13425-275,SP,Cidade_3700,1984-04-26,41,Crédito Acessível,1792.8,12,2026-01-02 11:49:00,Desconhecido,0.0,509,1,428,99,18,2671,513,539,APTOS,4,1,0,149.4,0,1,8,597.25,5.2105263157894735,278,67,0,0,3951,27,1781,6409,1,0
1946153,Produtor_2233,Lancamento_0376,Emagrecimento,196.0,Alto,32423-280,MG,Cidade_2234,1986-01-13,40,Crédito Acessível,497.1,5,2026-01-02 11:49:00,Desconhecido,0.0,449,1,448,99,998,3210,502,498,APTOS,4,1,0,99.42,0,1,8,775.625,0.0990990990990991,939,123,2,0,8569,11,1086,6948,1,0
1946152,Produtor_0683,Lancamento_0232,Autoconhecimento,875.0,Baixo,13043-855,SP,Cidade_1015,1972-12-16,53,Antecipação Produtor,2988.0,12,2026-01-02 11:51:00,Desconhecido,0.0,707,1,814,99,100,1031,754,681,APTOS,4,1,0,249.0,0,1,8,523.375,0.9801980198019802,278,67,0,1,3354,27,512,3014,0,0
1945958,Produtor_0683,Lancamento_0232,Autoconhecimento,667.0,Baixo,29162-206,ES,Cidade_4887,1984-06-06,41,Antecipação Produtor,1792.8,12,2026-01-02 11:53:00,Desconhecido,0.0,625,1,617,99,100,1798,601,530,APTOS,4,1,0,149.4,0,1,8,546.375,0.9801980198019802,278,67,0,1,7798,8,2373,6444,0,0
1945975,Produtor_0683,Lancamento_0232,Autoconhecimento,356.0,Médio,17401-000,SP,Cidade_1957,1977-05-18,48,Antecipação Produtor,2988.0,12,2026-01-02 11:59:00,Desconhecido,0.0,603,6,626,99,998,1785,620,635,APTOS,4,1,0,249.0,0,1,8,671.5,0.0990990990990991,278,67,0,3,5078,27,959,4244,0,0
1903776,Produtor_0111,Lancamento_3912,Emagrecimento,319.0,Médio,07747-290,SP,Cidade_0952,1992-03-27,33,Crédito Acessível,556.71,7,2026-01-02 11:59:00,Desconhecido,0.0,541,4,553,99,70,2023,519,446,APTOS,4,1,0,79.53,0,1,8,531.875,1.3943661971830985,50,1145,2,3,1860,27,481,8837,1,0
1946160,Produtor_1079,Lancamento_0278,Outros,613.0,Médio,21331-250,RJ,Cidade_4446,1987-11-17,38,Crédito Acessível,1340.4,12,2026-01-02 12:00:00,Desconhecido,0.0,733,4,701,99,100,3789,682,671,APTOS,4,1,0,111.7,0,1,8,847.375,0.9801980198019802,450,80,7,3,5930,20,2165,7515,1,0
1945419,Produtor_0586,Lancamento_0412,Autoconhecimento,513.0,Médio,76870-292,RO,Cidade_0381,1978-05-27,47,Crédito Acessível,2396.04,12,2026-01-02 12:05:00,Desconhecido,0.0,553,2,620,99,0,6000,599,583,APTOS,4,1,0,199.67,0,1,8,1057.0,99.0,240,141,0,3,16187,22,181,4544,1,0
1902870,Produtor_0111,Lancamento_3912,Emagrecimento,342.0,Médio,79086-250,MS,Cidade_1031,1996-02-29,29,Crédito Acessível,556.71,7,2026-01-02 12:05:00,Desconhecido,0.0,480,1,455,99,100,2284,503,477,APTOS,4,1,0,79.53,0,1,8,549.875,0.9801980198019802,50,1145,2,3,16988,12,522,9964,1,0
1946164,Produtor_1693,Lancamento_3057,Empreendedor,653.0,Baixo,33913520,MG,Cidade_4394,1989-10-19,36,Crédito Acessível,4343.76,12,2026-01-02 12:06:00,Desconhecido,0.0,673,5,689,99,100,1685,660,609,APTOS,4,1,0,361.98,0,1,8,565.0,0.9801980198019802,714,931,3,1,8759,11,2129,8115,1,0
1945447,Produtor_0586,Lancamento_0412,Autoconhecimento,553.0,Médio,77470-000,TO,Cidade_1880,1972-08-28,53,Crédito Acessível,2396.04,12,2026-01-02 12:07:00,Desconhecido,0.0,625,4,625,99,100,500,621,619,APTOS,4,1,0,199.67,0,1,8,399.125,0.9801980198019802,240,141,0,3,16375,30,924,2926,1,0
1946135,Produtor_0753,Lancamento_3939,Outros,304.0,Médio,65632-289,MA,Cidade_5535,1986-09-05,39,Crédito Acessível,1019.76,12,2026-01-02 12:16:00,Desconhecido,0.0,581,5,580,99,100,2187,546,515,APTOS,4,1,0,84.98,0,1,8,576.625,0.9801980198019802,305,1164,7,3,13526,10,2655,7142,1,0
1946168,Produtor_0048,Lancamento_0185,Outros,473.0,Médio,26383-548,RJ,Cidade_4272,2000-07-19,25,Crédito Acessível,1736.14,12,2026-01-02 12:18:00,Desconhecido,0.0,618,1,636,99,100,594,626,601,APTOS,4,1,0,144.67833333333334,0,1,8,409.375,0.9801980198019802,24,46,7,3,7197,20,2072,11134,1,0
1946161,Produtor_2233,Lancamento_0376,Emagrecimento,259.0,Alto,69919-234,AC,Cidade_4409,1999-04-09,26,Crédito Acessível,488.84,4,2026-01-02 12:21:00,Desconhecido,0.0,534,3,618,99,998,1843,563,587,APTOS,4,1,0,122.21,0,1,8,655.625,0.0990990990990991,939,123,2,0,14562,0,2139,10810,1,0
1946170,Produtor_0683,Lancamento_0232,Autoconhecimento,158.0,Alto,19028-345,SP,Cidade_3723,1985-04-22,40,Crédito Acessível,1792.8,12,2026-01-02 12:25:00,Desconhecido,0.0,581,1,625,99,0,3934,557,522,APTOS,4,1,0,149.4,0,1,8,789.875,99.0,278,67,0,0,5531,27,1796,6711,1,0
1946143,Produtor_0683,Lancamento_0232,Autoconhecimento,730.0,Baixo,19904-624,SP,Cidade_3662,1968-05-05,57,Crédito Acessível,2988.0,12,2026-01-02 12:29:00,Desconhecido,0.0,701,2,622,99,72,1927,613,627,APTOS,4,1,0,249.0,0,1,8,582.875,1.356164383561644,278,67,0,1,5629,27,1764,1886,1,0
1946167,Produtor_0351,Lancamento_0460,Outros,192.0,Alto,78500-000,MT,Cidade_1364,1957-09-02,68,Crédito Acessível,1237.4,12,2026-01-02 12:31:00,Desconhecido,0.0,510,7,549,99,998,1518,575,604,APTOS,4,1,0,103.11666666666667,0,1,8,607.5,0.0990990990990991,159,158,7,0,16673,13,688,376,1,0
1891086,Produtor_0050,Lancamento_4724,Outros,794.0,Baixo,89990-000,SC,Cidade_5333,1997-06-03,28,Crédito Acessível,801.04,4,2026-01-02 12:35:00,Desconhecido,0.0,704,4,696,99,99,4906,691,730,APTOS,4,1,0,200.26,0,1,8,991.125,0.99,26,1500,7,1,19505,25,2525,10329,1,0
1944895,Produtor_0683,Lancamento_0232,Autoconhecimento,336.0,Médio,06463-150,SP,Cidade_0580,1979-03-27,46,Antecipação Produtor,2988.0,12,2026-01-02 12:40:00,Desconhecido,0.0,508,1,598,99,91,2849,517,506,APTOS,4,1,0,249.0,0,1,8,646.125,1.076086956521739,278,67,0,3,1471,27,286,4793,0,0
1945501,Produtor_1698,Lancamento_4958,Autoconhecimento,630.0,Médio,88811510,SC,Cidade_1502,1996-06-04,29,Crédito Acessível,1175.88,12,2026-01-02 12:41:00,Desconhecido,0.0,727,4,701,99,100,1677,699,732,APTOS,4,1,0,97.99,0,1,8,592.375,0.9801980198019802,717,1547,0,3,19046,25,756,10039,1,0
1928302,Produtor_0050,Lancamento_4339,Autoconhecimento,869.0,Baixo,12411-600,SP,Cidade_3999,1987-11-01,38,Crédito Acessível,2500.2,10,2026-01-02 12:48:00,Desconhecido,0.0,737,2,745,99,94,3625,714,716,APTOS,4,1,0,250.02,0,1,8,841.5,1.0421052631578946,26,1326,0,1,3133,27,1937,7501,1,0
1929642,Produtor_0753,Lancamento_3939,Outros,215.0,Alto,26070-527,RJ,Cidade_3525,1989-07-20,36,Crédito Acessível,1019.76,12,2026-01-02 12:51:00,Desconhecido,0.0,598,6,625,99,998,2731,562,563,APTOS,4,1,0,84.98,0,1,8,772.75,0.0990990990990991,305,1164,7,0,7062,20,1699,8044,1,0
