SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,pedido_id
618,1,636,99,100,594.0,626,601,473.0,1736.14,12.0,4.0,1,2,0,144.67833333333334,1,8,409.375,0.9801980198019802,1,8,5,148,4271,29579,184,47,0,2,55,26893,1946168
534,3,618,99,998,1843.0,563,587,259.0,488.84,4.0,4.0,1,2,0,122.21,1,8,655.625,0.0990990990990991,2,3,5,47,4408,58525,375,1866,0,0,56,26117,1946161
581,1,625,99,0,3934.0,557,522,158.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,789.875,99.0,2,0,5,174,3722,23176,231,682,0,0,70,16931,1946170
701,2,622,99,72,1927.0,613,627,730.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,582.875,1.356164383561644,0,0,5,174,3661,23512,231,682,0,1,87,5974,1946143
510,7,549,99,998,1518.0,575,604,192.0,1237.4,12.0,4.0,1,2,0,103.11666666666667,1,8,607.5,0.0990990990990991,2,8,5,108,1363,67472,459,350,0,0,98,1482,1946167
704,4,696,99,99,4906.0,691,730,794.0,801.04,4.0,4.0,1,2,0,200.26,1,8,991.125,0.99,0,8,5,172,4847,78998,4058,49,0,1,58,24967,1891086
508,1,598,99,91,2849.0,517,506,336.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,646.125,1.076086956521739,1,0,1,174,579,5751,231,682,0,2,76,12797,1944895
727,4,701,99,100,1677.0,699,732,630.0,1175.88,12.0,4.0,1,2,0,97.99,1,8,592.375,0.9801980198019802,1,0,5,172,1501,77186,4105,1644,0,2,59,24315,1945501
737,2,745,99,94,3625.0,714,716,869.0,2500.2,10.0,4.0,1,2,0,250.02,1,8,841.5,1.0421052631578946,0,0,5,174,3998,12931,3884,49,0,1,68,18642,1928302
598,6,625,99,998,2731.0,562,563,215.0,1019.76,12.0,4.0,1,2,0,84.98,1,8,772.75,0.0990990990990991,2,8,5,148,3524,29084,3722,752,0,0,66,19812,1929642
553,3,526,99,90,7375.0,530,449,300.0,1189.92,12.0,4.0,1,2,0,99.16,1,8,1203.125,1.0879120879120878,2,8,5,148,4445,23970,269,1041,0,0,69,18136,1946176
567,3,483,99,80,7165.0,553,538,326.0,838.9,10.0,4.0,1,2,0,83.89,1,8,1186.0,1.2222222222222223,1,1,5,59,2899,43351,267,306,0,2,64,21079,1946178
625,1,613,99,17,5136.0,577,625,785.0,3723.24,12.0,4.0,1,2,0,310.27,1,8,961.625,5.5,0,4,5,148,4445,25512,3985,1436,0,1,89,5084,1946182
704,1,695,2,100,1000.0,653,648,234.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,475.375,0.0198019801980198,2,0,1,75,763,58715,231,682,0,0,75,13908,1946187
519,5,536,99,78,2800.0,529,560,201.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,640.75,1.2531645569620251,2,0,5,126,1922,47993,231,682,0,0,82,9277,1946189
582,4,472,99,100,10205.0,514,531,199.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1563.375,0.9801980198019802,2,0,5,75,472,58876,231,682,0,0,77,12125,1945554
576,1,586,99,96,1824.0,541,499,320.0,1632.82,7.0,4.0,1,2,0,233.26,1,8,527.75,1.0206185567010309,1,8,5,174,2799,14939,1106,1844,0,2,76,13250,1946186
687,2,707,99,99,7875.0,688,686,936.0,1067.4,3.0,4.0,1,2,0,355.8,1,8,1355.375,0.99,0,1,5,152,636,82236,208,1559,0,1,78,11730,1945278
625,1,606,99,89,2451.0,585,574,324.0,532.08,3.0,4.0,1,2,0,177.36,1,8,628.75,1.1,1,4,5,172,4975,77681,2193,287,0,2,83,8588,1946013
625,1,606,99,89,2451.0,585,574,324.0,2396.04,12.0,4.0,1,2,0,199.67,1,8,628.75,1.1,1,0,5,172,4975,77679,411,585,0,2,83,8588,1945978
680,7,746,99,100,2934.0,710,725,670.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,750.125,0.9801980198019802,0,0,1,174,4823,12190,231,682,0,1,67,19447,1946197
607,1,567,99,27,1878.0,568,564,190.0,1485.56,12.0,4.0,1,2,0,123.79666666666668,1,8,538.875,3.5357142857142856,2,8,5,174,2529,8596,458,350,0,0,81,9600,1946169
509,1,535,99,100,3340.0,542,540,173.0,1196.4,12.0,4.0,1,2,0,99.7,1,8,708.25,0.9801980198019802,2,8,5,108,326,67300,3726,1119,0,0,58,25008,1946194
625,3,625,99,100,3233.0,625,596,493.0,771.65,5.0,4.0,1,2,0,154.32999999999998,1,8,738.25,0.9801980198019802,1,3,5,172,2757,78215,3709,110,0,2,59,24173,1946200
597,1,597,99,80,1903.0,598,578,340.0,3908.3,11.0,4.0,1,2,0,355.3,1,8,556.625,1.2222222222222223,1,8,5,174,711,13512,2404,323,0,2,92,3622,1946198
594,3,598,99,77,5735.0,579,521,149.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1025.75,1.2692307692307692,2,0,5,129,1554,70816,231,682,0,0,70,17254,1945044
759,1,742,99,100,5367.0,723,701,671.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1061.5,0.9801980198019802,0,0,1,104,31,40085,231,682,0,1,75,13689,1946207
512,5,540,2,91,18114.0,549,536,220.0,1189.92,12.0,4.0,1,2,0,99.16,1,8,2543.625,0.0217391304347826,2,8,5,148,4445,26344,269,1041,0,0,66,19530,1946205
528,2,591,99,41,2037.0,564,510,542.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,546.5,2.357142857142857,1,0,1,104,4967,41807,231,682,0,2,67,19145,1946209
531,1,507,99,65,3552.0,507,484,224.0,672.0,6.0,4.0,1,2,0,112.0,1,8,718.25,1.5,2,8,5,172,2452,76272,3855,511,0,0,78,11739,1867169
519,1,476,99,32,2955.0,513,488,430.0,441.75,5.0,4.0,1,2,0,88.35,1,8,635.375,3.0,1,3,5,129,3154,74201,375,1866,0,2,69,17966,1946175
470,1,494,99,96,2233.0,532,534,288.0,2396.04,12.0,4.0,1,2,0,199.67,1,8,557.375,1.0206185567010309,2,0,5,59,3052,43226,411,585,0,0,76,12750,1940226
497,5,462,99,998,1518.0,495,565,283.0,797.65,7.0,4.0,1,2,0,113.95,1,8,579.875,0.0990990990990991,2,4,5,174,2114,6623,3620,286,0,0,105,351,1946221
690,2,707,2,100,40821.0,663,606,788.0,2396.04,12.0,4.0,1,2,0,199.67,1,8,5448.875,0.0198019801980198,0,0,5,81,4858,32977,411,585,0,1,86,6477,1946181
625,1,625,99,90,3237.0,625,591,256.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,736.625,1.0879120879120878,2,0,5,123,1391,56237,231,682,0,0,64,21072,1946222
547,1,526,99,998,4890.0,522,473,299.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1007.0,0.0990990990990991,2,0,5,129,4254,74876,231,682,0,0,65,20473,1940479
604,1,597,99,100,1430.0,573,608,417.0,439.5,5.0,4.0,1,2,0,87.9,1,8,501.5,0.9801980198019802,1,1,5,172,3331,78544,1407,542,0,2,4,29721,1912494
582,2,581,99,100,1602.0,558,535,233.0,1584.11,11.0,4.0,1,2,0,144.01,1,8,507.375,0.9801980198019802,2,7,5,104,644,35475,367,1129,0,0,64,21186,1946220
646,6,687,2,100,19217.0,698,728,874.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,2760.5,0.0198019801980198,0,0,1,174,4756,1396,231,682,0,1,73,15166,1946217
617,8,639,99,998,4605.0,606,529,602.0,3723.24,12.0,4.0,1,2,0,310.27,1,8,1012.625,0.0990990990990991,1,4,5,172,5141,78936,3985,1436,0,2,77,12499,1946136
682,2,718,99,100,2889.0,689,669,915.0,2865.33,9.0,4.0,1,2,0,318.37,1,8,731.0,0.9801980198019802,0,0,5,150,820,65464,231,682,0,1,70,16936,1946090
693,1,723,2,90,10477.0,666,654,730.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1663.25,0.0219780219780219,0,0,1,174,4752,12609,231,682,0,1,73,15018,1946233
662,1,650,99,91,5917.0,642,659,731.0,497.1,5.0,4.0,1,2,0,99.42,1,8,1090.125,1.076086956521739,0,3,5,174,4876,1828,375,1866,0,1,58,24793,1946240
590,1,547,99,43,2645.0,532,514,174.0,312.64,2.0,4.0,1,2,0,156.32,1,8,621.375,2.25,2,4,5,172,3054,78517,886,102,0,0,71,16314,1944583
590,2,617,99,91,500.0,610,569,365.0,1088.76,4.0,4.0,1,2,0,272.19,1,8,384.75,1.076086956521739,1,8,5,152,1091,80167,627,1706,0,2,57,25537,1946218
565,2,525,99,100,1535.0,545,539,206.0,541.35,5.0,4.0,1,2,0,108.27,1,8,488.75,0.9801980198019802,2,3,5,148,4782,30576,3703,110,0,0,65,20290,1908110
581,1,579,99,47,2122.0,598,625,501.0,1599.6,8.0,4.0,1,2,0,199.95,1,8,581.5,2.0625,1,0,5,104,2030,36540,3884,49,0,2,80,10630,1946248
643,2,636,99,81,2937.0,604,616,607.0,2358.0,12.0,4.0,1,2,0,196.5,1,8,702.25,1.2073170731707317,1,8,5,174,4876,8092,3988,530,0,2,58,25154,1946190
521,6,520,2,100,2450.0,553,594,77.0,1766.7,10.0,4.0,1,2,0,176.67000000000002,1,8,593.25,0.0198019801980198,2,8,5,67,2790,52694,1462,630,0,0,62,22198,1946251
552,1,449,99,100,3852.0,505,486,56.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,755.5,0.9801980198019802,2,0,5,148,4445,24573,231,682,0,0,64,20862,1946257
597,1,625,99,46,1568.0,549,546,762.0,78694.36,13.0,4.0,1,2,0,6053.412307692308,1,8,503.875,2.106382978723404,0,7,2,174,4821,19833,2538,992,0,1,77,12249,1946262
573,1,573,99,100,1957.0,556,607,222.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,558.25,0.9801980198019802,2,0,5,172,4815,78983,231,682,0,0,79,10813,1946249
565,2,590,99,75,3041.0,583,603,334.0,3939.72,6.0,4.0,1,2,0,656.62,1,8,694.75,1.3026315789473684,1,4,5,108,5132,67122,3056,1641,0,2,56,26437,1946260
491,4,463,99,73,7904.0,526,510,386.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1258.75,1.337837837837838,1,0,1,104,5031,40529,231,682,0,2,66,20084,1946266
592,2,611,99,998,1936.0,594,565,597.0,1201.8,10.0,4.0,1,2,0,120.18,1,8,674.625,0.0990990990990991,1,8,5,152,1006,81949,628,1706,0,2,53,28244,1946267
524,4,554,99,998,2124.0,532,501,351.0,1172.72,12.0,4.0,1,2,0,97.72666666666667,1,8,667.0,0.0990990990990991,1,8,5,129,346,71794,2864,1727,0,2,75,13642,1946268
541,1,492,99,67,2498.0,529,502,311.0,1297.17,9.0,4.0,1,2,0,144.13,1,8,591.125,1.4558823529411764,1,7,5,123,1212,56454,1671,912,0,2,0,30021,1942854
521,1,484,99,89,2749.0,503,494,273.0,1189.92,12.0,4.0,1,2,0,99.16,1,8,617.5,1.1,2,8,5,104,5039,40777,269,1041,0,0,66,19968,1945274
594,2,561,99,100,1801.0,601,587,0.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,543.125,0.9801980198019802,2,0,5,174,3303,17827,231,682,0,0,85,7563,1945856
687,2,744,2,100,11961.0,690,705,783.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1861.375,0.0198019801980198,0,0,1,150,5066,65707,231,682,0,1,80,10220,1946278
552,1,551,99,81,5450.0,543,526,512.0,568.75,7.0,4.0,1,2,0,81.25,1,8,975.375,1.2073170731707317,1,4,5,59,4689,45720,2193,287,0,2,85,7160,1946078
531,1,532,99,0,3882.0,526,548,227.0,3102.04,13.0,4.0,1,2,0,238.6184615384616,1,8,764.875,99.0,2,1,5,152,4137,79929,335,395,0,0,79,10762,1946273
709,7,700,99,89,2004.0,673,670,612.0,3894.66,14.0,4.0,1,2,0,278.19,1,8,618.875,1.1,1,8,5,104,2581,40236,3909,173,0,2,52,28424,1946281
572,1,575,99,100,4148.0,548,464,494.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,813.375,0.9801980198019802,1,0,1,172,4807,75701,231,682,0,2,65,20787,1946199
576,1,567,99,88,1507.0,507,483,299.0,1086.84,12.0,4.0,1,2,0,90.57,1,8,478.5,1.1123595505617978,2,8,5,104,3794,39542,322,754,0,0,52,28451,1946282
493,1,489,99,58,2069.0,494,463,22.0,3595.44,12.0,4.0,1,2,0,299.62,1,8,520.75,1.6779661016949152,2,8,5,174,4876,43542,645,1764,0,0,82,8950,1934284
625,3,625,99,100,2292.0,625,608,395.0,1297.5,15.0,4.0,1,2,0,86.5,1,8,622.125,0.9801980198019802,1,4,5,148,3524,29093,1681,435,0,2,67,19079,1942744
510,2,518,99,998,1908.0,522,506,299.0,426.4,4.0,4.0,1,2,0,106.6,1,8,632.875,0.0990990990990991,2,8,5,174,2936,20753,3391,1445,0,0,74,14523,1932208
545,1,514,99,100,3130.0,520,532,317.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,680.125,0.9801980198019802,1,0,1,129,3169,74273,231,682,0,2,67,19040,1946277
621,3,620,99,60,2497.0,622,592,823.0,1019.76,12.0,4.0,1,2,0,84.98,1,8,639.25,1.6229508196721312,0,8,5,108,4479,67817,3722,752,0,1,55,26799,1946211
594,3,600,99,82,1000.0,586,551,52.0,973.39,11.0,4.0,1,2,0,88.49,1,8,439.375,1.1927710843373494,2,1,5,174,4876,50083,4009,1802,0,0,64,21284,1945836
524,2,511,99,72,5720.0,524,532,279.0,1198.2,10.0,4.0,1,2,0,119.82,1,8,998.0,1.356164383561644,2,3,5,126,1200,47725,1808,1866,0,0,55,26950,1946289
635,9,688,99,100,7656.0,705,730,617.0,5581.08,12.0,4.0,1,2,0,465.09,1,8,1327.75,0.9801980198019802,1,4,5,102,2565,54680,1269,347,0,2,93,3184,1946283
601,4,546,99,0,2430.0,572,544,220.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,599.5,99.0,2,0,5,174,883,6151,231,682,0,0,75,13664,1946286
625,1,609,99,90,2034.0,614,576,331.0,1485.56,12.0,4.0,1,2,0,123.79666666666668,1,8,581.0,1.0879120879120878,1,8,5,59,1394,43950,458,350,0,2,81,9662,1945035
579,1,524,99,62,4957.0,533,560,503.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,914.375,1.5714285714285714,1,0,1,174,1485,55675,231,682,0,2,72,15801,1946298
572,2,606,99,79,2394.0,551,530,257.0,1019.76,12.0,4.0,1,2,0,84.98,1,8,604.125,1.2375,2,8,5,148,1694,28183,3722,752,0,0,57,25588,1946297
578,1,549,99,63,2000.0,528,536,194.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,544.25,1.546875,2,0,5,174,4876,1518,231,682,0,0,76,12731,1946091
611,2,584,99,61,2284.0,541,560,118.0,1180.08,9.0,4.0,1,2,0,131.12,1,8,592.75,1.596774193548387,2,4,5,150,4160,65124,870,1001,0,0,76,12989,1946279
583,2,616,2,77,9457.0,552,543,432.0,2352.48,12.0,4.0,1,2,0,196.04,1,8,1479.0,0.0256410256410256,1,8,5,152,4137,79704,2305,1852,0,2,81,9890,1946302
554,2,522,2,97,8321.0,504,446,229.0,973.39,11.0,4.0,1,2,0,88.49,1,8,1306.0,0.0204081632653061,2,1,5,148,3467,27123,4009,1802,0,0,79,11194,1942873
625,8,625,99,100,1701.0,622,599,293.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,547.375,0.9801980198019802,2,0,1,104,1645,37070,231,682,0,0,93,2946,1946074
533,7,625,2,98,23151.0,625,607,290.0,1319.01,11.0,4.0,1,2,0,119.91,1,8,3206.0,0.0202020202020202,2,8,5,150,380,65447,277,1078,0,0,64,21302,1942824
602,1,612,99,6,1217.0,575,550,259.0,1086.84,12.0,4.0,1,2,0,90.57,1,8,457.75,14.142857142857142,2,8,5,104,3794,39542,322,754,0,0,53,28162,1946306
626,7,578,99,99,23052.0,587,581,820.0,1238.22,6.0,4.0,1,2,0,206.37,1,8,3203.625,0.99,0,7,5,148,3974,28471,3292,1377,0,1,96,1939,1946313
694,8,647,99,100,1488.0,644,659,742.0,3225.36,12.0,4.0,1,2,0,268.78000000000003,1,8,542.375,0.9801980198019802,0,1,5,49,3077,58303,499,1549,0,1,62,22597,1946312
528,2,459,99,6,10925.0,568,563,483.0,3719.52,12.0,4.0,1,2,0,309.96,1,8,1643.75,14.142857142857142,1,8,5,148,3524,29362,2431,1112,0,2,60,23735,1946311
567,1,563,99,57,3434.0,574,572,284.0,991.68,12.0,4.0,1,2,0,82.64,1,8,733.375,1.706896551724138,2,8,5,75,763,59784,36,1816,0,0,63,21564,1946310
691,1,634,99,100,3510.0,647,656,555.0,1300.68,9.0,4.0,1,2,0,144.52,1,8,792.25,0.9801980198019802,1,0,5,104,2794,38185,301,1198,0,2,47,29348,1946308
617,1,624,99,89,5322.0,625,605,842.0,1797.24,12.0,4.0,1,2,0,149.77,1,8,997.75,1.1,0,5,5,174,598,20966,310,1001,0,1,83,8293,1917624
503,3,467,99,998,1534.0,531,525,271.0,1736.14,12.0,4.0,1,2,0,144.67833333333334,1,8,582.5,0.0990990990990991,2,8,5,148,4780,30592,184,47,0,0,72,15772,1946099
601,2,651,99,94,7043.0,660,703,924.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1231.625,1.0421052631578946,0,0,1,90,5089,64065,231,682,0,1,81,9900,1946315
586,3,621,99,81,4799.0,605,625,333.0,851.29,11.0,4.0,1,2,0,77.39,1,8,927.375,1.2073170731707317,1,8,5,148,3467,27137,3643,214,0,2,72,15430,1945968
510,1,454,99,2,2238.0,499,522,359.0,2970.0,12.0,4.0,1,2,0,247.5,1,8,540.625,33.0,1,8,5,174,598,21003,4047,1844,0,2,56,26172,1945303
483,1,511,99,66,10450.0,532,490,211.0,1019.76,12.0,4.0,1,2,0,84.98,1,8,1579.0,1.4776119402985075,2,8,5,104,5039,40404,3722,752,0,0,64,21222,1946320
474,1,465,99,54,2296.0,490,461,95.0,694.48,8.0,4.0,1,2,0,86.81,1,8,542.5,1.8,2,3,5,174,1714,16143,3970,237,0,0,59,24426,1946327
575,2,535,99,66,7432.0,550,554,347.0,3223.08,12.0,4.0,1,2,0,268.59,1,8,1226.625,1.4776119402985075,1,4,5,152,2292,83461,394,302,0,2,64,20880,1876784
624,1,606,99,100,3030.0,524,484,92.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,683.5,0.9801980198019802,2,0,5,67,1882,51275,231,682,0,0,69,18064,1946275
686,2,657,99,100,2210.0,654,629,462.0,705.96,9.0,4.0,1,2,0,78.44,1,8,629.625,0.9801980198019802,1,8,5,148,4445,24232,3783,1687,0,2,61,22869,1946329
582,1,603,99,78,1507.0,557,546,592.0,6609.85,16.0,4.0,1,2,0,413.115625,1,8,496.625,1.2531645569620251,1,7,5,129,1103,72766,3991,803,0,2,52,28571,1946229
568,3,569,99,100,4910.0,585,600,215.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,929.25,0.9801980198019802,2,0,5,75,763,61675,231,682,0,0,64,21461,1843170
558,2,534,2,97,2956.0,524,494,427.0,1189.92,12.0,4.0,1,2,0,99.16,1,8,645.875,0.0204081632653061,1,8,5,174,2293,11792,269,1041,0,2,87,6156,1946252
678,6,639,99,100,2065.0,661,718,797.0,1485.56,12.0,4.0,1,2,0,123.79666666666668,1,8,620.75,0.9801980198019802,0,8,5,152,4014,82712,458,350,0,1,91,4189,1946321
611,7,640,2,100,6466.0,633,585,528.0,4091.88,12.0,4.0,1,2,0,340.99,1,8,1130.5,0.0198019801980198,1,8,5,174,748,13274,933,236,0,2,99,1097,1943634
508,5,510,99,100,3461.0,580,601,356.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,733.0,0.9801980198019802,1,0,5,174,1623,10329,231,682,0,2,73,15059,1946331
625,9,625,99,100,12288.0,625,625,568.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1874.5,0.9801980198019802,1,0,1,49,2996,56992,231,682,0,2,93,3305,1946332
651,2,737,2,96,20823.0,695,685,590.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,2961.375,0.0206185567010309,1,0,1,104,1564,37804,231,682,0,2,64,21373,1946330
681,1,709,99,19,2041.0,663,653,361.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,608.25,4.95,1,0,1,150,2617,65541,231,682,0,2,79,11095,1946338
625,2,591,99,100,1708.0,618,625,353.0,1423.63,13.0,4.0,1,2,0,109.51,1,8,546.0,0.9801980198019802,1,4,5,104,644,35509,2601,1428,0,2,86,6543,1945801
657,4,690,99,99,4637.0,681,701,565.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,946.0,0.99,1,0,1,152,4137,79644,231,682,0,2,84,7859,1946340
759,1,595,99,99,6835.0,579,643,250.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1201.25,0.99,2,0,1,172,661,77422,231,682,0,0,75,13950,1946343
623,6,519,99,51,6483.0,601,625,256.0,568.75,7.0,4.0,1,2,0,81.25,1,8,1125.875,1.9038461538461533,2,3,5,174,2113,11071,3703,110,0,0,67,19484,1946344
501,2,488,99,0,1927.0,523,563,267.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,512.875,99.0,2,0,1,148,3161,27869,231,682,0,0,78,11635,1946348
717,3,679,99,100,4101.0,664,667,707.0,1067.4,3.0,4.0,1,2,0,355.8,1,8,878.75,0.9801980198019802,0,5,5,90,2011,62600,320,299,0,1,56,26218,1923170
509,2,580,99,998,1507.0,534,553,268.0,1196.4,12.0,4.0,1,2,0,99.7,1,8,597.75,0.0990990990990991,2,8,5,104,1154,36868,3726,1119,0,0,67,18847,1946346
625,3,625,99,100,2449.0,625,625,206.0,3102.72,12.0,4.0,1,2,0,258.56,1,8,643.875,0.9801980198019802,2,0,5,174,4823,12495,2158,1648,0,0,56,26007,1943249
625,5,625,99,94,4511.0,625,625,287.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,901.125,1.0421052631578946,2,0,5,174,4876,7901,231,682,0,0,69,17571,1946349
653,3,652,99,78,1823.0,643,668,536.0,3100.8,12.0,4.0,1,2,0,258.40000000000003,1,8,577.375,1.2531645569620251,1,7,5,148,4445,24424,3226,1809,0,2,59,24622,1943411
496,2,531,99,85,2904.0,534,532,289.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,647.875,1.1511627906976745,2,0,1,174,4644,9440,231,682,0,0,76,12961,1945985
577,1,577,99,0,4103.0,514,523,591.0,705.96,9.0,4.0,1,2,0,78.44,1,8,799.25,99.0,1,3,5,172,4807,75669,3970,237,0,2,85,7128,1946347
573,8,592,99,998,5832.0,606,621,302.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1166.125,0.0990990990990991,1,0,1,174,3721,11522,231,682,0,2,81,9514,1946355
625,1,599,99,73,10497.0,594,622,323.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1638.75,1.337837837837838,1,0,5,174,4876,3442,231,682,0,2,89,4989,1946290
540,3,552,99,25,1494.0,540,535,296.0,1054.92,12.0,4.0,1,2,0,87.91000000000001,1,8,473.5,3.807692307692308,2,0,5,104,4781,41305,283,1854,0,0,57,25590,1946341
594,2,542,99,44,6336.0,549,507,317.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1084.125,2.2,1,0,1,104,1421,34904,231,682,0,2,78,11455,1927869
625,1,560,99,67,5112.0,539,512,300.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,939.375,1.4558823529411764,2,0,5,174,4644,9326,231,682,0,0,76,13008,1944999
507,2,537,99,998,4561.0,534,516,182.0,585.63,3.0,4.0,1,2,0,195.21,1,8,969.25,0.0990990990990991,2,8,5,174,4876,7934,1308,628,0,0,57,25709,1946366
604,1,545,99,83,4681.0,551,550,128.0,2765.26,19.0,4.0,1,2,0,145.54000000000002,1,8,889.25,1.1785714285714286,2,8,5,174,1153,52789,4023,1805,0,0,73,15197,1946371
581,2,586,99,98,1697.0,546,528,263.0,568.75,7.0,4.0,1,2,0,81.25,1,8,517.125,1.0,2,3,5,123,2001,56387,3703,110,0,0,59,24491,1914436
706,4,749,2,90,12269.0,690,656,277.0,1792.8,12.0,4.0,1,2,0,149.4,1,8,1895.75,0.0219780219780219,2,0,1,123,626,54850,231,682,0,0,76,12712,1946356
554,4,529,99,0,3719.0,537,529,315.0,5850.6,15.0,4.0,1,2,0,390.04,1,8,746.375,99.0,1,8,5,108,1538,66873,3875,49,0,2,65,20416,1923002
624,8,696,99,97,2809.0,672,691,738.0,960.96,12.0,4.0,1,2,0,80.08,1,8,712.0,1.010204081632653,0,8,5,104,3794,39542,3930,754,0,1,77,12393,1946375
505,1,593,99,83,1400.0,555,516,223.0,1217.7,11.0,4.0,1,2,0,110.7,1,8,469.0,1.1785714285714286,2,8,5,90,4079,61883,3801,1833,0,0,51,29018,1946369
654,4,712,99,100,6166.0,670,646,763.0,3266.23,4.0,4.0,1,2,0,816.5575,1,8,1131.375,0.9801980198019802,0,8,5,104,1413,38567,924,0,0,1,56,26005,1930725
625,4,625,99,100,5829.0,625,612,420.0,1279.68,8.0,4.0,1,2,0,159.96,1,8,1064.875,0.9801980198019802,1,1,5,75,763,60736,3670,1650,0,2,71,16346,1931554
556,1,583,99,100,1440.0,538,535,320.0,2978.64,12.0,4.0,1,2,0,248.22,1,8,481.5,0.9801980198019802,1,7,5,126,3967,48439,699,907,0,2,54,27476,1946378
517,4,478,99,0,1622.0,512,528,389.0,2004.0,12.0,4.0,1,2,0,167.0,1,8,470.0,99.0,1,7,5,174,3231,9585,3808,711,0,2,52,28655,1946373
437,2,491,99,0,1600.0,501,517,221.0,1797.66,6.0,4.0,1,2,0,299.61,1,8,455.875,99.0,2,7,5,104,3345,41507,3699,623,0,0,58,25172,1946225
590,3,523,99,998,1867.0,625,682,451.0,615.72,6.0,4.0,1,2,0,102.62,1,8,673.375,0.0990990990990991,1,3,5,81,2934,32947,945,123,0,2,63,21671,1946383
559,4,545,99,100,4619.0,535,526,365.0,11440.42,7.0,4.0,1,2,0,1634.3457142857144,1,8,873.375,0.9801980198019802,1,8,5,152,3275,83443,2402,1815,0,2,72,15708,1946241
411,1,433,99,0,1649.0,464,459,576.0,3783.04,13.0,4.0,1,2,0,291.00307692307695,1,8,439.5,99.0,1,7,5,152,5102,81252,3294,1544,0,2,47,29676,1946362
479,1,588,99,999,500.0,576,572,457.0,1067.4,3.0,4.0,1,2,0,355.8,1,8,476.75,0.099,1,5,5,148,4445,25942,226,832,0,2,51,29263,1946387
685,10,663,99,92,8361.0,632,608,642.0,2988.0,12.0,4.0,1,2,0,249.0,1,8,1393.75,1.064516129032258,1,0,5,129,2103,71289,231,682,0,2,97,1850,1946386
594,3,593,99,32,1400.0,600,600,344.0,1857.84,12.0,4.0,1,2,0,154.82,1,8,490.125,3.0,1,7,5,104,644,35561,3931,503,0,2,66,19927,1893050
505,3,548,99,68,1042.0,509,402,295.0,979.88,4.0,4.0,1,2,0,244.97,1,8,397.0,1.434782608695652,2,3,5,90,1239,64204,924,1373,0,0,66,19669,1946388
566,2,598,99,100,1400.0,557,529,301.0,2395.32,12.0,4.0,1,2,0,199.61,1,8,481.375,0.9801980198019802,1,8,5,148,4445,25551,2545,1083,0,2,80,10593,1946391
