SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
522,4,576,99,100,2494.0,489,598,225.0,549.0,6.0,1.0,8.0,1.0,0,91.5,1,7,341.1428571428572,0.9801980198019802,2,4,3,174,760,13708,1885,734,0,0,69,17739,1,517736
471,7,504,2,99,10607.0,405,409,133.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,8,1563.0,0.02,2,4,4,49,2347,56994,1176,1122,0,0,72,15606,0,518756
617,4,689,99,100,3238.0,605,647,655.0,1732.77,9.0,1.0,8.0,1.0,0,192.53,1,7,394.4285714285714,0.9801980198019802,0,4,3,104,3948,38976,1046,1275,0,1,61,22968,0,519080
572,1,689,99,100,3238.0,661,714,746.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,405.1428571428572,0.9801980198019802,0,0,4,48,2874,49153,166,485,0,1,79,11147,0,519095
585,1,679,2,92,2494.0,606,606,163.0,1807.92,12.0,1.0,8.0,1.0,0,150.66,1,7,367.2857142857143,0.021505376344086,2,4,4,173,3277,46186,1479,462,0,0,72,15563,0,519098
252,1,437,99,72,2444.0,417,444,457.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,246.0,1.356164383561644,-1,0,4,126,908,47831,166,485,0,3,80,10439,0,519106
608,4,647,99,44,2444.0,626,613,620.0,1989.12,12.0,1.0,8.0,1.0,0,165.76,1,7,377.2857142857143,2.2,-1,4,2,149,2944,50466,1025,1314,0,3,68,18769,0,519081
568,3,906,99,100,3238.0,575,570,834.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,403.0,0.9801980198019802,0,0,4,90,1533,63064,166,485,0,1,67,19183,0,519099
232,1,350,99,81,2494.0,357,301,164.0,1059.97,2.0,1.0,8.0,1.0,0,529.985,1,7,203.0,1.2073170731707317,2,0,4,174,3380,18296,166,485,0,0,81,9954,0,519089
302,1,437,99,23,2444.0,276,374,327.0,1154.07,9.0,1.0,8.0,1.0,0,128.23,1,7,216.0,4.125,-1,4,3,104,1244,37142,207,835,0,3,54,27678,0,519131
557,7,647,99,90,4483.0,676,735,509.0,1329.3,6.0,1.0,8.0,1.0,0,221.55,1,8,911.75,1.0879120879120878,-1,4,3,174,3863,10153,801,1292,0,3,70,17013,0,519112
385,2,546,2,90,2444.0,520,562,390.0,3885.59,13.0,1.0,8.0,1.0,0,298.89153846153846,1,7,301.0,0.0219780219780219,-1,4,4,102,334,54675,1176,1122,0,3,62,22719,1,518793
446,7,572,99,49,2444.0,557,630,640.0,3221.01,9.0,1.0,8.0,1.0,0,357.89000000000004,1,7,337.1428571428572,1.98,-1,4,4,104,1072,38577,1176,1122,0,3,85,7042,0,518759
594,2,600,99,100,2494.0,551,589,250.0,1732.77,9.0,1.0,8.0,1.0,0,192.53,1,7,362.1428571428572,0.9801980198019802,2,4,4,148,3432,24083,1479,462,0,0,72,15441,0,519124
750,2,701,99,100,3238.0,809,873,755.0,1501.29,9.0,1.0,8.0,1.0,0,166.81,1,7,476.2857142857143,0.9801980198019802,0,4,4,48,2313,48892,762,387,0,1,79,10965,0,519127
506,3,595,99,73,3238.0,485,545,661.0,3899.34,6.0,1.0,8.0,1.0,0,649.89,1,7,329.42857142857144,1.337837837837838,0,4,4,172,1491,76881,3093,754,0,1,61,22894,0,519104
528,4,600,99,93,2494.0,550,600,83.0,717.12,11.0,1.0,8.0,1.0,0,65.19272727272727,1,7,353.42857142857144,1.053191489361702,2,1,4,174,2033,5868,122,1176,0,0,58,24855,0,519128
288,1,397,99,22,2494.0,297,302,293.0,806.76,9.0,1.0,8.0,1.0,0,89.64,1,7,200.8571428571429,4.304347826086956,2,4,3,104,2116,38059,674,152,0,0,74,14577,1,486403
462,1,517,99,0,2494.0,513,485,198.0,806.76,9.0,1.0,8.0,1.0,0,89.64,1,7,296.7142857142857,99.0,2,4,4,104,1080,35256,948,397,0,0,72,15961,0,518361
389,1,457,99,0,2494.0,328,360,201.0,1566.36,12.0,1.0,8.0,1.0,0,130.53,1,7,233.42857142857144,99.0,2,4,4,126,3047,48262,2751,1128,0,0,69,17749,1,518720
373,2,412,99,11,2444.0,382,455,525.0,1566.36,12.0,1.0,8.0,1.0,0,130.53,1,7,247.7142857142857,8.25,-1,4,4,174,3952,19560,2751,1128,0,3,63,21751,0,518743
479,9,386,99,62,2494.0,454,465,118.0,1732.77,9.0,1.0,8.0,1.0,0,192.53,1,7,279.1428571428572,1.5714285714285714,2,4,4,104,3931,36076,1479,462,0,0,68,18697,0,518999
592,3,549,99,65,2494.0,477,561,39.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,335.1428571428572,1.5,2,0,4,104,3224,41826,166,485,0,0,55,26793,1,518617
376,8,459,99,93,2140.0,380,513,373.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,8,508.5,1.053191489361702,-1,0,4,108,1168,66445,166,485,0,3,92,3760,1,517075
416,2,538,99,79,2494.0,440,477,140.0,2634.25,14.0,1.0,8.0,1.0,0,188.16071428571428,1,7,293.0,1.2375,2,0,4,107,1299,69465,166,485,0,0,65,20752,0,519166
252,3,397,99,66,2444.0,369,446,558.0,239.53,4.0,1.0,8.0,1.0,0,59.8825,1,8,509.5,1.4776119402985075,-1,1,4,174,760,13795,122,1176,0,3,67,19483,0,519007
232,2,415,99,89,2494.0,261,279,272.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,196.7142857142857,1.1,2,0,4,90,3141,61899,166,485,0,0,68,18277,0,519170
744,1,774,99,100,2444.0,712,755,420.0,3019.32,12.0,1.0,8.0,1.0,0,251.61,1,7,455.0,0.9801980198019802,-1,4,3,148,3296,29552,666,1506,0,3,76,12912,0,514927
462,3,380,99,39,2494.0,461,445,70.0,1989.12,12.0,1.0,8.0,1.0,0,165.76,1,7,269.85714285714283,2.475,2,4,6,148,3432,26353,1025,1314,0,0,65,20560,1,516156
499,1,600,99,67,3238.0,600,600,715.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,352.2857142857143,1.4558823529411764,0,0,4,174,3834,21660,166,485,0,1,86,6512,0,519171
456,1,600,99,18,3238.0,494,600,843.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,324.0,5.2105263157894735,0,4,2,129,962,73997,1176,1122,0,1,68,18198,0,519037
81,1,284,99,73,2494.0,110,71,132.0,1678.56,12.0,1.0,8.0,1.0,0,139.88,1,7,102.71428571428572,1.337837837837838,2,4,6,75,580,61652,2283,1200,0,0,64,21066,1,514490
531,2,469,2,87,2494.0,480,500,215.0,1158.0,12.0,1.0,8.0,1.0,0,96.5,1,7,295.85714285714283,0.0227272727272727,2,4,3,67,1438,51769,3358,1514,0,0,81,9691,0,519111
334,1,415,99,100,2494.0,353,389,88.0,802.62,9.0,1.0,8.0,1.0,0,89.18,1,7,241.57142857142856,0.9801980198019802,2,4,4,67,2851,52551,313,1280,0,0,64,21410,0,519178
495,2,543,99,100,2494.0,463,461,130.0,2396.04,12.0,1.0,8.0,1.0,0,199.67,1,7,309.0,0.9801980198019802,2,4,3,152,825,80105,378,452,0,0,68,18785,0,519021
298,1,380,99,69,2494.0,351,397,201.0,7020.43,24.0,1.0,8.0,1.0,0,292.5179166666667,1,7,227.8571428571429,1.4142857142857144,2,4,4,148,3432,26519,2436,178,0,0,73,14782,1,488565
409,1,391,99,95,2494.0,405,492,206.0,1548.0,12.0,1.0,8.0,1.0,0,129.0,1,7,270.2857142857143,1.03125,2,4,3,148,3432,25553,3438,168,0,0,69,17861,0,511848
684,3,678,99,100,2444.0,725,792,516.0,1989.12,12.0,1.0,8.0,1.0,0,165.76,1,7,440.1428571428572,0.9801980198019802,-1,4,2,148,288,31189,1025,1314,0,3,52,28639,0,519010
428,1,459,99,100,2100.0,417,493,145.0,3873.78,14.0,1.0,8.0,1.0,0,276.6985714285714,1,8,512.125,0.9801980198019802,2,4,4,152,4393,81246,900,1316,0,0,77,12608,0,515757
440,4,431,99,100,2494.0,437,457,66.0,549.0,6.0,1.0,8.0,1.0,0,91.5,1,7,281.1428571428572,0.9801980198019802,2,0,4,128,4174,53015,1756,1582,0,0,64,21353,0,517765
456,4,600,2,86,2494.0,560,600,286.0,2036.04,12.0,1.0,8.0,1.0,0,169.67,1,7,329.7142857142857,0.0229885057471264,2,4,3,152,3192,79094,2647,1229,0,0,109,124,0,518660
504,2,630,99,100,2911.0,605,551,217.0,2170.2,12.0,1.0,8.0,1.0,0,180.85,1,8,675.25,0.9801980198019802,2,4,4,104,2581,37839,2765,77,0,0,82,9371,0,519203
863,5,906,2,100,3238.0,948,952,712.0,3221.01,9.0,1.0,8.0,1.0,0,357.89000000000004,1,7,539.4285714285714,0.0198019801980198,0,4,4,104,2968,41178,1176,1122,0,1,64,21301,0,519210
288,2,494,99,999,2444.0,383,358,473.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,374.7142857142857,0.099,-1,0,4,90,1533,62556,166,485,0,3,67,19440,1,519107
317,1,396,99,100,2494.0,430,432,210.0,1204.08,12.0,1.0,8.0,1.0,0,100.34,1,7,253.57142857142856,0.9801980198019802,2,4,3,129,1032,71502,2132,1167,0,0,79,11353,1,504829
621,4,703,99,51,3238.0,593,594,847.0,755.86,5.0,1.0,8.0,1.0,0,151.172,1,7,380.7142857142857,1.9038461538461533,0,1,4,152,3192,79784,122,1176,0,1,65,20779,0,518686
555,6,906,99,100,5462.0,896,904,867.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,8,1116.0,0.9801980198019802,0,0,4,102,1021,54410,166,485,0,1,72,15929,0,519231
317,1,415,99,1,2494.0,331,263,91.0,1196.16,12.0,1.0,8.0,1.0,0,99.68,1,7,203.8571428571429,49.5,2,4,3,104,4293,40533,297,2,0,0,62,22529,1,498898
490,1,444,99,58,2494.0,421,400,192.0,1764.15,8.0,1.0,8.0,1.0,0,220.51875,1,7,273.2857142857143,1.6779661016949152,2,4,4,174,139,16751,1479,462,0,0,56,26149,0,519216
531,1,574,2,100,8067.0,670,647,170.0,1158.0,12.0,1.0,8.0,1.0,0,96.5,1,8,1324.0,0.0198019801980198,2,4,3,174,4031,2616,3358,1514,0,0,79,11154,0,515950
434,5,543,99,59,2494.0,447,545,135.0,3356.9,12.0,1.0,8.0,1.0,0,279.7416666666667,1,7,304.57142857142856,1.65,2,4,4,148,3432,25461,1176,1122,0,0,74,14180,0,518787
712,2,640,99,90,3238.0,641,681,753.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,409.2857142857143,1.0879120879120878,0,0,4,174,4031,1519,166,485,0,1,65,20193,0,519205
697,10,906,99,100,3238.0,706,751,804.0,1436.16,12.0,1.0,8.0,1.0,0,119.68,1,7,467.0,0.9801980198019802,0,4,6,148,3432,23736,3377,1229,0,1,84,7747,0,519233
409,3,459,99,0,2494.0,462,521,3.0,2639.52,12.0,1.0,8.0,1.0,0,219.96,1,7,279.0,99.0,2,4,4,129,998,74629,452,253,0,0,57,25805,1,519248
375,2,466,99,86,2494.0,372,274,153.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,239.1428571428572,1.137931034482759,2,0,4,148,2651,27161,166,485,0,0,66,19936,1,519254
567,7,630,99,23,2494.0,619,538,134.0,2080.08,9.0,1.0,8.0,1.0,0,231.12,1,7,354.7142857142857,4.125,2,4,4,174,1613,19043,2765,77,0,0,75,13588,0,519228
514,1,469,99,100,2494.0,425,427,1.0,718.68,12.0,1.0,8.0,1.0,0,59.88999999999999,1,7,290.7142857142857,0.9801980198019802,2,1,4,104,3778,41197,122,1176,0,0,47,29475,0,519162
837,6,906,2,100,3238.0,995,888,907.0,1436.16,12.0,1.0,8.0,1.0,0,119.68,1,7,533.4285714285714,0.0198019801980198,0,4,6,152,1557,81099,3377,1229,0,1,92,3644,0,519259
457,4,447,99,78,2444.0,415,450,602.0,1501.29,9.0,1.0,8.0,1.0,0,166.81,1,7,278.57142857142856,1.2531645569620251,-1,4,4,123,469,55063,2751,1128,0,3,74,14557,0,517804
400,1,488,99,49,2494.0,460,600,177.0,2953.51,13.0,1.0,8.0,1.0,0,227.1930769230769,1,7,299.57142857142856,1.98,2,4,4,174,318,13378,1701,469,0,0,81,9720,1,518217
81,1,391,99,0,2283.0,229,350,177.0,1436.16,12.0,1.0,8.0,1.0,0,119.68,1,8,429.25,99.0,2,4,4,174,1599,9044,1934,7,0,0,76,13054,1,514030
454,4,457,99,0,2494.0,503,551,44.0,1687.2,12.0,1.0,8.0,1.0,0,140.6,1,7,295.42857142857144,99.0,2,4,3,148,2697,29364,700,1076,0,0,56,26254,0,519005
727,5,906,99,84,3238.0,786,635,742.0,841.8,12.0,1.0,8.0,1.0,0,70.14999999999999,1,7,463.1428571428572,1.1647058823529413,0,4,6,172,1125,78447,2855,323,0,1,70,17342,0,519257
465,1,593,99,100,5616.0,619,665,795.0,806.76,9.0,1.0,8.0,1.0,0,89.64,1,8,1019.75,0.9801980198019802,0,1,6,174,3099,16421,2923,323,0,1,72,16060,0,519265
578,1,647,2,95,2444.0,648,750,640.0,1447.56,9.0,1.0,8.0,1.0,0,160.84,1,7,388.7142857142857,0.0208333333333333,-1,4,4,104,1106,36718,414,115,0,3,81,9825,0,519200
379,3,538,99,92,2494.0,462,580,173.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,307.57142857142856,1.064516129032258,2,4,4,59,3537,43108,1176,1122,0,0,75,13388,0,518771
501,7,600,99,100,2494.0,492,529,2.0,2258.73,9.0,1.0,8.0,1.0,0,250.97,1,7,332.57142857142856,0.9801980198019802,2,0,4,48,3405,48956,166,485,0,0,64,20942,0,519272
687,1,757,99,100,3238.0,899,994,694.0,1807.92,12.0,1.0,8.0,1.0,0,150.66,1,7,505.2857142857143,0.9801980198019802,0,4,4,104,1075,38513,1479,462,0,1,65,20581,0,519222
363,1,424,99,43,2494.0,347,484,118.0,1566.36,12.0,1.0,8.0,1.0,0,130.53,1,7,251.57142857142856,2.25,2,4,4,148,3296,29569,2751,1128,0,0,74,14273,0,518086
361,2,485,99,45,2494.0,400,420,105.0,530.43,2.0,1.0,8.0,1.0,0,265.215,1,7,258.85714285714283,2.152173913043478,2,4,6,67,3029,52489,1025,1314,0,0,65,20426,0,514428
319,2,412,99,58,2444.0,372,425,491.0,2640.0,12.0,1.0,8.0,1.0,0,220.0,1,7,241.0,1.6779661016949152,-1,8,4,125,667,49657,4,1365,0,3,67,19472,0,500958
640,7,757,2,90,2494.0,716,764,137.0,802.62,9.0,1.0,8.0,1.0,0,89.18,1,7,425.1428571428572,0.0219780219780219,2,4,4,90,1533,63000,3021,1217,0,0,84,7756,0,519305
600,10,600,99,46,2494.0,544,600,173.0,1328.52,12.0,1.0,8.0,1.0,0,110.71,1,7,357.0,2.106382978723404,2,4,4,59,1388,43850,1599,301,0,0,76,13062,0,519298
374,3,549,99,13,2444.0,459,544,484.0,3768.0,12.0,1.0,8.0,1.0,0,314.0,1,7,291.57142857142856,7.071428571428571,-1,4,4,174,4156,22467,1598,301,0,3,58,24784,0,519293
229,1,397,99,0,1500.0,390,405,158.0,2170.2,12.0,1.0,8.0,1.0,0,180.85,1,8,377.625,99.0,2,4,6,104,3797,37657,2765,77,0,0,68,18234,0,519267
382,1,390,99,43,2494.0,359,451,149.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,246.42857142857144,2.25,2,4,4,104,2604,38899,1176,1122,0,0,81,9720,0,518760
464,1,447,99,98,2444.0,463,448,477.0,2644.92,12.0,1.0,8.0,1.0,0,220.41,1,7,288.57142857142856,1.0,-1,4,4,104,1244,37158,1598,301,0,3,58,25323,0,515109
448,2,393,99,11,2494.0,473,536,139.0,2346.0,12.0,1.0,8.0,1.0,0,195.5,1,7,280.2857142857143,8.25,2,0,4,129,780,74749,166,485,0,0,69,17808,0,411891
148,1,284,99,0,2494.0,229,218,127.0,2894.88,12.0,1.0,8.0,1.0,0,241.24,1,7,139.85714285714286,99.0,2,4,6,172,3831,77314,2210,1173,0,0,64,21263,0,517051
371,1,549,99,100,2494.0,365,434,168.0,861.93,9.0,1.0,8.0,1.0,0,95.77,1,7,274.1428571428572,0.9801980198019802,2,1,4,59,4432,44244,43,1385,0,0,80,10147,1,519092
411,1,576,99,78,3238.0,481,542,783.0,2496.36,12.0,1.0,8.0,1.0,0,208.03,1,7,312.57142857142856,1.2531645569620251,0,4,4,148,3432,26172,1701,469,0,1,75,13422,0,519185
363,2,519,2,100,2494.0,436,492,201.0,526.3,3.0,1.0,8.0,1.0,0,175.4333333333333,1,7,273.42857142857144,0.0198019801980198,2,4,3,174,1232,10268,1885,734,0,0,86,6852,0,517430
522,3,268,99,100,2494.0,492,520,146.0,2355.48,12.0,1.0,8.0,1.0,0,196.29,1,7,286.2857142857143,0.9801980198019802,2,0,4,129,2448,71286,166,485,0,0,64,21245,1,519045
122,4,386,99,998,3238.0,543,575,835.0,1989.12,12.0,1.0,8.0,1.0,0,165.76,1,7,389.57142857142856,0.0990990990990991,0,4,6,126,3337,46261,1025,1314,0,1,92,3653,0,519225
469,5,585,99,100,2444.0,529,541,605.0,239.53,4.0,1.0,8.0,1.0,0,59.8825,1,7,332.57142857142856,0.9801980198019802,-1,1,4,174,1131,6120,122,1176,0,3,62,22758,0,519308
397,1,437,99,85,2494.0,405,422,191.0,962.52,12.0,1.0,8.0,1.0,0,80.21,1,7,263.7142857142857,1.1511627906976745,2,4,4,59,1238,43538,9,1365,0,0,66,19928,1,519322
112,3,333,99,100,2444.0,221,279,616.0,806.76,9.0,1.0,8.0,1.0,0,89.64,1,7,163.85714285714286,0.9801980198019802,-1,4,3,107,4245,69124,2506,404,0,3,66,19601,0,518889
692,1,623,99,100,2494.0,600,536,247.0,2894.16,12.0,1.0,8.0,1.0,0,241.18,1,7,378.7142857142857,0.9801980198019802,2,4,3,174,4112,6241,2651,785,0,0,80,10095,0,504008
267,2,376,99,998,1700.0,424,492,317.0,841.8,12.0,1.0,8.0,1.0,0,70.14999999999999,1,8,544.75,0.0990990990990991,-1,4,3,174,3245,11599,2855,323,0,3,90,4562,1,519038
621,5,499,99,100,2444.0,579,780,601.0,1566.36,12.0,1.0,8.0,1.0,0,130.53,1,7,383.2857142857143,0.9801980198019802,-1,4,4,174,4031,7836,2751,1128,0,3,109,126,0,518645
571,1,600,99,97,2494.0,483,600,189.0,526.29,3.0,1.0,8.0,1.0,0,175.42999999999998,1,7,350.1428571428572,1.010204081632653,2,0,4,174,3952,19723,1756,1582,0,0,75,13393,0,513636
479,1,600,99,22,2494.0,481,497,245.0,5995.32,12.0,1.0,8.0,1.0,0,499.61,1,7,311.2857142857143,4.304347826086956,2,4,4,174,1611,6651,1177,1122,0,0,78,11920,0,518831
600,1,600,99,54,2494.0,600,600,293.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,364.8571428571428,1.8,2,4,4,90,3747,64012,1176,1122,0,0,74,14655,0,518753
384,2,576,2,95,11707.0,400,477,250.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,8,1705.375,0.0208333333333333,2,4,4,75,580,60694,1176,1122,0,0,67,18880,0,519134
730,2,906,99,100,3238.0,714,774,956.0,769.92,6.0,1.0,8.0,1.0,0,128.32,1,7,475.0,0.9801980198019802,0,4,4,174,3834,21968,313,1280,0,1,86,6578,0,518557
470,2,416,99,76,2444.0,443,468,552.0,718.68,12.0,1.0,8.0,1.0,0,59.88999999999999,1,7,282.0,1.2857142857142858,-1,1,4,152,3192,79632,122,1176,0,3,56,26301,1,519362
557,5,630,2,85,2444.0,539,617,616.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,347.85714285714283,0.0232558139534883,-1,4,4,48,2313,48763,1176,1122,0,3,84,7609,0,519352
381,6,600,99,98,2494.0,440,590,79.0,3355.8,12.0,1.0,8.0,1.0,0,279.65000000000003,1,7,316.2857142857143,1.0,2,4,4,51,2302,56703,1176,1122,0,0,68,18506,0,518764
394,1,432,99,100,1670.0,381,394,136.0,1548.0,12.0,1.0,8.0,1.0,0,129.0,1,8,433.875,0.9801980198019802,2,4,3,90,196,63682,3438,168,0,0,62,22576,1,518365
631,2,585,99,87,2494.0,543,501,201.0,1807.92,12.0,1.0,8.0,1.0,0,150.66,1,7,349.7142857142857,1.125,2,4,4,174,2033,5874,1479,462,0,0,65,20279,0,519373
432,1,549,99,6,2494.0,436,600,182.0,1807.92,12.0,1.0,8.0,1.0,0,150.66,1,7,303.2857142857143,14.142857142857142,2,4,4,174,2526,8868,1479,462,0,0,76,12747,0,519204
611,6,906,2,100,3238.0,835,483,708.0,2258.73,9.0,1.0,8.0,1.0,0,250.97,1,7,420.4285714285714,0.0198019801980198,0,0,4,148,1290,28045,166,485,0,1,75,13885,0,519012
639,1,640,99,94,2494.0,633,564,267.0,769.92,6.0,1.0,8.0,1.0,0,128.32,1,7,381.4285714285714,1.0421052631578946,2,4,4,174,4031,352,313,1280,0,0,72,15610,0,518852
398,1,519,99,100,4654.0,417,430,218.0,549.0,6.0,1.0,8.0,1.0,0,91.5,1,8,827.25,0.9801980198019802,2,0,4,129,1181,69904,1756,1582,0,0,66,19576,0,519285
366,1,485,99,35,2444.0,448,455,450.0,1992.3,6.0,1.0,8.0,1.0,0,332.05,1,7,269.85714285714283,2.75,-1,4,4,104,2967,41069,2765,77,0,3,59,24268,0,519382
671,4,689,99,27,3238.0,682,594,795.0,1154.07,9.0,1.0,8.0,1.0,0,128.23,1,7,395.1428571428572,3.5357142857142856,0,4,6,174,4031,4520,3016,424,0,1,70,17047,0,517469
543,4,661,2,92,9424.0,646,654,167.0,802.62,9.0,1.0,8.0,1.0,0,89.18,1,8,1503.25,0.021505376344086,2,4,4,128,4174,53119,313,1280,0,0,97,1772,1,519389
427,1,415,99,36,2494.0,334,404,225.0,1508.16,12.0,2.0,8.0,2.0,0,125.68,1,7,245.1428571428572,2.675675675675676,2,4,4,174,2119,15212,414,115,0,0,75,13648,0,518655
578,2,435,99,999,2494.0,524,509,250.0,1807.92,12.0,2.0,8.0,2.0,0,150.66,1,7,449.4285714285714,0.099,2,4,4,152,2957,83636,1479,462,0,0,69,18052,0,519115
378,8,558,99,998,2494.0,461,434,234.0,1989.12,12.0,2.0,8.0,2.0,0,165.76,1,7,419.4285714285714,0.0990990990990991,2,4,3,75,580,59255,1025,1314,0,0,62,22281,0,519390
411,6,469,99,0,2494.0,459,525,109.0,2396.04,12.0,2.0,8.0,2.0,0,199.67,1,7,281.2857142857143,99.0,2,4,4,123,469,54972,1343,1329,0,0,61,22895,1,514959
741,4,906,2,100,2494.0,822,851,220.0,531.96,6.0,2.0,8.0,2.0,0,88.66000000000001,1,7,489.4285714285714,0.0198019801980198,2,4,3,67,1438,51537,3008,1257,0,0,78,11692,0,518973
393,2,373,99,100,2494.0,395,390,139.0,2396.04,12.0,2.0,8.0,2.0,0,199.67,1,7,250.28571428571428,0.9801980198019802,2,4,4,90,4518,61470,2182,466,0,0,73,15078,0,510700
350,2,373,99,0,2494.0,417,429,139.0,3355.8,12.0,2.0,8.0,2.0,0,279.65000000000003,1,7,238.57142857142856,99.0,2,4,4,174,4031,7739,1176,1122,0,0,72,15606,0,518779
416,10,408,99,998,2494.0,583,648,132.0,1906.47,9.0,2.0,8.0,2.0,0,211.83,1,7,451.7142857142857,0.0990990990990991,2,4,3,107,2917,69064,1025,1314,0,0,91,3866,0,516046
427,1,587,99,100,2444.0,431,426,350.0,3355.8,12.0,2.0,8.0,2.0,0,279.65000000000003,1,7,295.85714285714283,0.9801980198019802,-1,4,4,174,3957,12546,1176,1122,0,3,81,9619,0,511543
268,1,432,99,998,1724.0,437,600,245.0,2242.68,12.0,2.0,8.0,2.0,0,186.89,1,8,569.875,0.0990990990990991,2,4,4,104,2116,38022,1701,469,0,0,80,10202,0,499587
424,4,519,99,998,2494.0,463,600,252.0,2496.36,12.0,2.0,8.0,2.0,0,208.03,1,7,443.8571428571428,0.0990990990990991,2,4,4,123,469,54864,1701,469,0,0,83,8682,0,516971
622,7,757,99,998,1884.0,916,839,999.0,2396.04,12.0,2.0,8.0,2.0,0,199.67,1,8,765.25,0.0990990990990991,0,4,4,90,2589,64995,3496,1466,0,1,92,3365,0,518522
536,9,526,99,998,2494.0,481,452,149.0,2396.04,12.0,2.0,8.0,2.0,0,199.67,1,7,443.0,0.0990990990990991,2,4,4,104,4389,35953,3496,1466,0,0,84,7945,0,516433
506,3,906,2,100,3238.0,565,584,961.0,1732.77,9.0,2.0,8.0,2.0,0,192.53,1,7,380.8571428571428,0.0198019801980198,0,4,4,174,4031,3437,1479,462,0,1,84,7893,0,519003
459,3,595,99,52,3238.0,543,600,713.0,1989.12,12.0,2.0,8.0,2.0,0,165.76,1,7,335.85714285714283,1.8679245283018868,0,4,6,172,1063,78752,1025,1314,0,1,69,17546,0,514367
459,3,595,99,52,3238.0,543,600,713.0,2222.16,12.0,2.0,8.0,2.0,0,185.18,1,7,335.85714285714283,1.8679245283018868,0,4,4,172,1063,78752,2655,1235,0,1,69,17546,0,509304
319,3,421,99,80,2494.0,415,406,158.0,3355.8,12.0,2.0,8.0,2.0,0,279.65000000000003,1,7,249.0,1.2222222222222223,2,4,4,104,3334,36889,1176,1122,0,0,61,23288,0,518757
378,1,317,99,998,3238.0,509,545,923.0,3019.32,12.0,2.0,8.0,2.0,0,251.61,1,7,406.7142857142857,0.0990990990990991,0,4,3,128,4174,53064,666,1506,0,1,102,654,1,512761
761,3,906,99,100,2444.0,948,923,571.0,718.68,12.0,2.0,8.0,2.0,0,59.88999999999999,1,7,534.2857142857143,0.9801980198019802,-1,1,4,174,1601,13066,122,1176,0,3,55,26645,0,519190
538,10,893,99,100,3238.0,725,754,900.0,512.89,4.0,2.0,8.0,2.0,0,128.2225,1,7,445.57142857142856,0.9801980198019802,0,4,6,174,3678,79327,3016,424,0,1,93,3261,0,518620
578,9,600,99,97,3238.0,540,600,771.0,1852.02,9.0,2.0,8.0,2.0,0,205.78,1,7,360.4285714285714,1.010204081632653,0,5,6,67,1438,51741,3228,1393,0,1,87,5856,0,518718
393,1,593,99,98,2444.0,576,616,565.0,5857.5,8.0,2.0,8.0,2.0,0,732.1875,1,7,339.42857142857144,1.0,-1,4,4,75,580,58648,1177,1122,0,3,101,746,0,518783
631,1,587,99,96,2494.0,529,518,152.0,1451.9,8.0,2.0,8.0,2.0,0,181.4875,1,7,351.57142857142856,1.0206185567010309,2,4,4,174,2526,8985,2751,1128,0,0,79,11075,0,518724
581,4,689,99,83,3238.0,528,488,765.0,2396.04,12.0,2.0,8.0,2.0,0,199.67,1,7,353.1428571428572,1.1785714285714286,0,4,4,59,3537,43010,3010,736,0,1,62,22753,0,517968
252,4,415,99,0,2943.0,297,293,268.0,3129.42,13.0,2.0,8.0,2.0,0,240.7246153846154,1,8,537.875,99.0,2,4,4,174,4031,610,1755,1283,0,0,67,19190,1,477716
484,1,600,99,100,3238.0,349,539,942.0,3984.3,15.0,2.0,8.0,2.0,0,265.62,1,7,310.2857142857143,0.9801980198019802,0,4,4,104,1779,36599,1176,1122,0,1,76,13007,0,518767
