SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
352,2,403,99,0,2494.0,434,551,APTOS,Produtor_1034,Lancamento_0065,Autodesenvolvimento,265.0,Alto,35164-266,MG,Cidade_1780,1962-11-14 00:00:00,63,Compartilhado,847.26,6.0,3.0,2.0,1.0,0,141.21,1,7,263.0,99.0,2,0,775067
523,1,504,99,73,2494.0,483,454,APTOS,Produtor_1043,Lancamento_0311,Outros,102.0,Alto,78043-695,MT,Cidade_1169,1974-01-30 00:00:00,51,CrA©dito AcessA­vel,1436.16,12.0,3.0,2.0,1.0,0,119.68,1,7,305.2857142857143,1.337837837837838,2,0,774495
299,3,319,99,0,2494.0,404,448,APTOS,Produtor_1135,Lancamento_2583,Empreendedor,139.0,Alto,38200-042,MG,Cidade_1466,1987-04-11 00:00:00,38,CrA©dito AcessA­vel,1916.04,12.0,3.0,2.0,1.0,0,159.67,1,7,224.57142857142856,99.0,2,0,781312
439,1,600,99,86,2444.0,550,600,APTOS,Produtor_0739,Lancamento_1579,Outros,553.0,Outros,18600-040,SP,Cidade_0567,1975-04-26 00:00:00,50,CrA©dito AcessA­vel,5468.04,6.0,3.0,2.0,1.0,0,911.34,1,7,339.2857142857143,1.137931034482759,-1,0,777372
406,1,558,99,19,2444.0,405,378,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,522.0,Outros,29350-000,ES,Cidade_3260,1983-11-19 00:00:00,42,CrA©dito AcessA­vel,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,266.57142857142856,4.95,-1,0,778358
583,2,565,99,98,2444.0,562,621,APTOS,Produtor_1043,Lancamento_0311,Outros,369.0,Outros,77808-400,TO,Cidade_0231,1981-01-21 00:00:00,45,CrA©dito AcessA­vel,1378.44,9.0,3.0,2.0,1.0,0,153.16,1,7,361.4285714285714,1.0,-1,1,769879
144,1,432,99,998,3238.0,302,358,APTOS,Produtor_1315,Lancamento_1024,Empreendedor,667.0,Baixo,36830-000,MG,Cidade_1331,1984-11-18 00:00:00,41,CrA©dito AcessA­vel,1976.04,12.0,3.0,2.0,1.0,0,164.67,1,7,333.42857142857144,0.0990990990990991,0,0,748194
381,1,284,99,67,2494.0,380,408,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,180.0,Alto,88115-200,SC,Cidade_3928,1980-02-28 00:00:00,45,CrA©dito AcessA­vel,1148.13,9.0,3.0,2.0,1.0,0,127.57,1,7,231.42857142857144,1.4558823529411764,2,0,765776
396,1,605,99,43,2494.0,455,616,APTOS,Produtor_1360,Lancamento_2994,Autodesenvolvimento,133.0,Alto,07135-551,SP,Cidade_1612,1979-05-05 00:00:00,46,CrA©dito AcessA­vel,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,316.42857142857144,2.25,2,0,759544
698,1,769,99,100,3238.0,916,974,APTOS,Produtor_1034,Lancamento_0065,Autodesenvolvimento,810.0,Baixo,90050-110,RS,Cidade_3193,1962-10-05 00:00:00,63,Descomplicado,847.26,6.0,3.0,2.0,1.0,0,141.21,1,7,508.1428571428572,0.9801980198019802,0,0,777390
376,1,415,99,76,2494.0,266,298,APTOS,Produtor_0025,Lancamento_3487,Empreendedor,177.0,Alto,13574-580,SP,Cidade_3872,1979-07-15 00:00:00,46,CrA©dito AcessA­vel,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,218.7142857142857,1.2857142857142858,2,1,768132
418,2,600,2,94,2494.0,443,600,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,66.0,Alto,12405-596,SP,Cidade_3073,1994-07-26 00:00:00,31,CrA©dito AcessA­vel,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,308.42857142857144,0.0210526315789473,2,1,765795
379,3,403,99,28,2494.0,415,433,APTOS,Produtor_0925,Lancamento_0578,Empreendedor,124.0,Alto,93054-400,RS,Cidade_3993,1984-01-19 00:00:00,42,CrA©dito AcessA­vel,2890.35,9.0,3.0,2.0,1.0,0,321.15,1,7,251.42857142857144,3.413793103448276,2,1,777384
409,3,457,99,998,2494.0,441,501,APTOS,Produtor_0553,Lancamento_0059,Mentoria,42.0,Alto,69090-790,AM,Cidade_2348,1979-11-14 00:00:00,46,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,415.4285714285714,0.0990990990990991,2,0,664626
74,1,354,99,100,2494.0,149,245,APTOS,Produtor_0350,Lancamento_2894,Mentoria,34.0,Alto,61800-520,CE,Cidade_2855,1994-10-08 00:00:00,31,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,146.0,0.9801980198019802,2,1,745321
448,1,514,99,78,2494.0,468,466,APTOS,Produtor_1295,Lancamento_1379,Mentoria,84.0,Alto,75804-670,GO,Cidade_2058,1979-11-26 00:00:00,46,CrA©dito AcessA­vel,2036.04,12.0,3.0,2.0,1.0,0,169.67,1,7,296.2857142857143,1.2531645569620251,2,0,755562
423,4,600,99,97,2494.0,579,594,APTOS,Produtor_0906,Lancamento_3228,Empreendedor,90.0,Alto,28908-105,RJ,Cidade_0670,1995-10-07 00:00:00,30,CrA©dito AcessA­vel,769.92,6.0,3.0,2.0,1.0,0,128.32,1,7,342.2857142857143,1.010204081632653,2,1,775539
337,2,373,99,998,2074.0,394,380,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,101.0,Alto,15995040,SP,Cidade_2461,1977-12-31 00:00:00,48,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,582.125,0.0990990990990991,2,1,678718
537,2,457,99,59,2494.0,439,402,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,199.0,Alto,08420-750,SP,Cidade_4032,1986-12-26 00:00:00,39,CrA©dito AcessA­vel,802.62,9.0,3.0,2.0,1.0,0,89.18,1,7,285.0,1.65,2,0,772524
378,6,466,99,73,2494.0,429,597,APTOS,Produtor_0572,Lancamento_0449,Empreendedor,111.0,Alto,26220-120,RJ,Cidade_2698,1979-11-02 00:00:00,46,CrA©dito AcessA­vel,2979.24,12.0,3.0,2.0,1.0,0,248.27,1,7,292.57142857142856,1.337837837837838,2,1,776246
606,2,679,99,81,2444.0,635,654,APTOS,Produtor_1461,Lancamento_2483,Outros,538.0,Outros,71871-008,Goias,Cidade_4358,1993-07-15 00:00:00,32,CrA©dito AcessA­vel,1726.75,8.0,3.0,2.0,1.0,0,215.84375,1,7,393.7142857142857,1.2073170731707317,-1,0,770872
227,1,382,99,0,2494.0,374,433,APTOS,Produtor_0025,Lancamento_3487,Empreendedor,142.0,Alto,12281-340,SP,Cidade_0955,1989-05-28 00:00:00,36,CrA©dito AcessA­vel,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,216.57142857142856,99.0,2,1,768177
368,2,363,99,54,2494.0,431,455,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,171.0,Alto,13290000,Sp,Cidade_2247,1990-05-21 00:00:00,35,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,253.1428571428572,1.8,2,0,762945
463,1,454,99,93,2494.0,390,366,APTOS,Produtor_0405,Lancamento_2507,Empreendedor,2.0,Alto,13176-404,SP,Cidade_3848,1998-10-25 00:00:00,27,Compartilhado,772.74,6.0,3.0,2.0,1.0,0,128.79,1,7,266.57142857142856,1.053191489361702,2,0,514515
152,3,412,99,100,1883.0,303,374,APTOS,Produtor_0350,Lancamento_2894,Mentoria,613.0,Outros,78099-025,MT,Cidade_1169,1994-10-14 00:00:00,31,Antecipado,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,8,415.75,0.9801980198019802,-1,1,759146
327,2,412,99,998,2494.0,316,274,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,140.0,Alto,71592-059,DF,Cidade_0581,1998-12-04 00:00:00,27,CrA©dito AcessA­vel,2091.6,7.0,3.0,2.0,1.0,0,298.8,1,7,346.85714285714283,0.0990990990990991,2,0,740821
192,2,383,99,78,1663.0,258,287,APTOS,Produtor_1500,Lancamento_1320,Mentoria,173.0,Alto,73751-139,GO,Cidade_3142,1981-01-10 00:00:00,45,CrA©dito AcessA­vel,275.61,1.0,3.0,2.0,1.0,0,275.61,1,8,370.25,1.2531645569620251,2,0,760085
319,1,459,99,0,2494.0,378,392,APTOS,Produtor_1583,Lancamento_1748,Mentoria,36.0,Alto,39400-171,MG,Cidade_2563,1982-10-12 00:00:00,43,CrA©dito AcessA­vel,2156.04,12.0,3.0,2.0,1.0,0,179.67,1,7,235.42857142857144,99.0,2,0,783308
412,2,373,99,100,2494.0,427,440,APTOS,Produtor_1145,Lancamento_1307,Empreendedor,127.0,Alto,09941-167,SP,Cidade_1233,1991-02-25 00:00:00,34,CrA©dito AcessA­vel,2879.52,12.0,3.0,2.0,1.0,0,239.96,1,7,264.7142857142857,0.9801980198019802,2,0,774567
385,4,437,99,0,2494.0,415,375,APTOS,Produtor_0537,Lancamento_0736,Outros,114.0,Alto,50680-190,PE,Cidade_3338,1995-05-30 00:00:00,30,CrA©dito AcessA­vel,1101.36,6.0,3.0,2.0,1.0,0,183.56,1,7,245.0,99.0,2,1,762368
452,4,549,99,76,3238.0,442,521,APTOS,Produtor_0137,Lancamento_2901,Empreendedor,809.0,Baixo,25025-190,RJ,Cidade_1291,1995-05-10 00:00:00,30,Descomplicado,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,306.1428571428572,1.2857142857142858,0,0,239455
186,3,249,99,52,2494.0,185,144,APTOS,Produtor_1507,Lancamento_0658,Empreendedor,186.0,Alto,41385160,BA,Cidade_3538,1979-12-29 00:00:00,46,CrA©dito AcessA­vel,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,131.14285714285714,1.8679245283018868,2,1,776366
319,1,383,99,81,2494.0,260,157,APTOS,Produtor_0350,Lancamento_2894,Mentoria,7.0,Alto,4135020,SP,Cidade_4032,1997-10-07 00:00:00,28,CrA©dito AcessA­vel,1414.68,12.0,3.0,2.0,1.0,0,117.89,1,7,185.7142857142857,1.2073170731707317,2,0,754581
467,3,587,99,100,2494.0,575,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,223.0,Alto,35116-000,MG,Cidade_2480,1991-10-10 00:00:00,34,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,347.2857142857143,0.9801980198019802,2,0,776056
369,2,415,99,0,2444.0,274,362,APTOS,Produtor_0372,Lancamento_2435,Mentoria,568.0,Outros,91430392,RS,Cidade_3193,1993-04-04 00:00:00,32,CrA©dito AcessA­vel,2399.64,12.0,3.0,2.0,1.0,0,199.97,1,7,217.28571428571428,99.0,-1,0,783534
514,2,524,99,100,2494.0,489,478,APTOS,Produtor_1058,Lancamento_0747,Empreendedor,201.0,Alto,88914-000,SC,Cidade_0367,1985-10-14 00:00:00,40,CrA©dito AcessA­vel,5275.0,8.0,3.0,2.0,1.0,0,659.375,1,7,315.1428571428572,0.9801980198019802,2,0,664963
109,2,176,99,58,2494.0,175,214,APTOS,Produtor_0989,Lancamento_1819,Financeiro,3.0,Alto,28735-000,RJ,Cidade_3310,2000-06-04 00:00:00,25,Compartilhado,5007.99,18.0,3.0,2.0,1.0,0,278.22166666666664,1,7,119.0,1.6779661016949152,2,0,346857
327,1,416,99,100,2494.0,313,316,APTOS,Produtor_0881,Lancamento_1290,Outros,210.0,Alto,52131020,PE,Cidade_3338,1987-07-08 00:00:00,38,CrA©dito AcessA­vel,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,7,224.57142857142856,0.9801980198019802,2,0,777477
183,1,80,99,998,2494.0,356,378,APTOS,Produtor_1334,Lancamento_2690,Autodesenvolvimento,207.0,Alto,93234-100,RS,Cidade_3724,1986-04-05 00:00:00,39,CrA©dito AcessA­vel,1796.04,12.0,3.0,2.0,1.0,0,149.67,1,7,299.2857142857143,0.0990990990990991,2,0,765408
580,2,593,99,100,2494.0,547,600,APTOS,Produtor_1122,Lancamento_2414,Mentoria,108.0,Alto,57048-719,AL,Cidade_2314,1991-09-23 00:00:00,34,CrA©dito AcessA­vel,5998.92,12.0,3.0,2.0,1.0,0,499.91,1,7,360.1428571428572,0.9801980198019802,2,1,756229
252,1,333,99,71,2000.0,367,386,APTOS,Produtor_0720,Lancamento_2324,Empreendedor,212.0,Alto,72145802,DF,Cidade_0581,1982-05-21 00:00:00,43,CrA©dito AcessA­vel,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,8,438.625,1.375,2,0,770250
186,1,459,99,48,2494.0,390,424,APTOS,Produtor_1145,Lancamento_1307,Empreendedor,139.0,Alto,79826-010,MS,Cidade_1278,1986-03-12 00:00:00,39,CrA©dito AcessA­vel,2879.52,12.0,3.0,2.0,1.0,0,239.96,1,7,229.57142857142856,2.020408163265306,2,1,774137
554,2,600,99,29,7273.0,593,600,APTOS,Produtor_0176,Lancamento_2351,Mentoria,201.0,Alto,06730-000,SP,Cidade_4365,1975-08-30 00:00:00,50,CrA©dito AcessA­vel,4795.56,12.0,3.0,2.0,1.0,0,399.63000000000005,1,8,1218.75,3.3,2,0,775237
238,3,379,99,998,2444.0,424,441,APTOS,Produtor_0350,Lancamento_2894,Mentoria,442.0,Outros,38140-000,MG,Cidade_3248,1979-04-30 00:00:00,46,Antecipado,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,368.8571428571428,0.0990990990990991,-1,0,758477
417,4,519,99,100,2494.0,400,382,APTOS,Produtor_1145,Lancamento_1307,Empreendedor,159.0,Alto,85980-000,PR,Cidade_1619,1999-10-09 00:00:00,26,CrA©dito AcessA­vel,2879.52,12.0,3.0,2.0,1.0,0,239.96,1,7,274.42857142857144,0.9801980198019802,2,0,773604
424,3,600,2,96,2444.0,524,600,APTOS,Produtor_1034,Lancamento_0065,Autodesenvolvimento,349.0,Outros,45700-000,BA,Cidade_1899,1954-09-30 00:00:00,71,Compartilhado,847.26,6.0,3.0,2.0,1.0,0,141.21,1,7,321.2857142857143,0.0206185567010309,-1,0,757088
506,1,679,2,93,3238.0,623,576,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,686.0,Baixo,74580-190,GO,Cidade_1534,1986-11-12 00:00:00,39,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,354.2857142857143,0.0212765957446808,0,0,735151
606,6,750,2,97,3238.0,750,611,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,704.0,Baixo,06513-055,SP,Cidade_3653,1993-01-10 00:00:00,33,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,403.1428571428572,0.0204081632653061,0,0,712080
238,6,354,99,998,2494.0,392,420,APTOS,Produtor_0572,Lancamento_0449,Empreendedor,30.0,Alto,00794-213,SP,Cidade_1454,1983-08-22 00:00:00,42,CrA©dito AcessA­vel,2979.24,12.0,3.0,2.0,1.0,0,248.27,1,7,358.1428571428572,0.0990990990990991,2,1,776322
23,1,138,99,0,2158.0,49,71,APTOS,Produtor_0945,Lancamento_3375,Empreendedor,253.0,Alto,36087-100,MG,Cidade_2117,1990-06-05 00:00:00,35,CrA©dito AcessA­vel,1799.64,12.0,3.0,2.0,1.0,0,149.97,1,8,317.375,99.0,2,1,758039
35,2,348,99,0,2494.0,86,71,APTOS,Produtor_0226,Lancamento_0441,Outros,44.0,Alto,89015100,SC,Cidade_0501,2001-01-22 00:00:00,25,CrA©dito AcessA­vel,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,91.57142857142856,99.0,2,1,771748
459,2,393,99,50,2494.0,458,535,APTOS,Produtor_0350,Lancamento_2894,Mentoria,179.0,Alto,77500000,TO,Cidade_3208,1987-12-05 00:00:00,38,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,285.1428571428572,1.9411764705882355,2,1,771440
23,2,361,99,86,598.0,342,397,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,756.0,Baixo,78840-000,MT,Cidade_0786,1975-05-07 00:00:00,50,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,238.5,1.137931034482759,0,1,757074
302,2,382,99,100,2494.0,334,339,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,201.0,Alto,20230010,RJ,Cidade_3433,1985-01-23 00:00:00,41,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,222.57142857142856,0.9801980198019802,2,1,750698
497,1,485,99,100,1600.0,427,455,APTOS,Produtor_0662,Lancamento_0305,Empreendedor,114.0,Alto,13481-631,SP,Cidade_2224,1995-06-29 00:00:00,30,CrA©dito AcessA­vel,482.76,6.0,3.0,2.0,1.0,0,80.46,1,8,458.0,0.9801980198019802,2,0,775060
421,1,457,99,0,2494.0,428,428,APTOS,Produtor_0078,Lancamento_2767,Empreendedor,146.0,Alto,38612-226,MG,Cidade_4310,1996-10-10 00:00:00,29,Descomplicado,2170.2,12.0,3.0,2.0,1.0,0,180.85,1,7,262.0,99.0,2,0,775580
298,1,350,99,94,2494.0,396,432,APTOS,Produtor_0350,Lancamento_2894,Mentoria,130.0,Alto,39809-800,MG,Cidade_4187,1987-05-09 00:00:00,38,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,238.57142857142856,1.0421052631578946,2,1,745385
373,1,314,99,0,2494.0,386,384,APTOS,Produtor_1274,Lancamento_0784,Empreendedor,158.0,Alto,68515-000,PA,Cidade_2925,1981-11-18 00:00:00,44,CrA©dito AcessA­vel,1810.32,12.0,3.0,2.0,1.0,0,150.86,1,7,222.42857142857144,99.0,2,0,773308
39,2,397,99,100,3238.0,333,408,APTOS,Produtor_1216,Lancamento_2770,Empreendedor,663.0,Baixo,89150-000,SC,Cidade_3257,1967-10-08 00:00:00,58,CrA©dito AcessA­vel,5995.32,12.0,3.0,2.0,1.0,0,499.61,1,7,196.8571428571429,0.9801980198019802,0,1,729862
445,6,526,99,93,1905.0,493,607,APTOS,Produtor_1507,Lancamento_0658,Empreendedor,588.0,Outros,13481-764,SP,Cidade_2224,1973-01-11 00:00:00,53,CrA©dito AcessA­vel,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,8,521.75,1.053191489361702,-1,0,770516
606,1,731,99,75,2494.0,750,750,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,272.0,Alto,79022-260,MS,Cidade_0774,1980-12-16 00:00:00,45,CrA©dito AcessA­vel,1148.13,9.0,3.0,2.0,1.0,0,127.57,1,7,430.2857142857143,1.3026315789473684,2,0,772865
490,3,273,2,91,2494.0,541,579,APTOS,Produtor_0025,Lancamento_3487,Empreendedor,109.0,Alto,69307-760,RR,Cidade_0507,1979-04-25 00:00:00,46,CrA©dito AcessA­vel,1988.55,9.0,3.0,2.0,1.0,0,220.95,1,7,282.7142857142857,0.0217391304347826,2,0,767993
458,4,511,99,100,2494.0,452,394,APTOS,Produtor_1507,Lancamento_0658,Empreendedor,118.0,Alto,02186-000,SP,Cidade_4032,1995-02-04 00:00:00,30,CrA©dito AcessA­vel,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,288.2857142857143,0.9801980198019802,2,0,776647
23,1,333,99,93,2494.0,81,89,APTOS,Produtor_0226,Lancamento_0441,Outros,88.0,Alto,26271-150,RJ,Cidade_2698,1994-08-14 00:00:00,31,CrA©dito AcessA­vel,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,102.71428571428572,1.053191489361702,2,0,768740
669,10,757,99,100,2494.0,885,934,APTOS,Produtor_0241,Lancamento_0310,Empreendedor,208.0,Alto,11495-208,SP,Cidade_1610,1969-09-01 00:00:00,56,CrA©dito AcessA­vel,1510.56,12.0,3.0,2.0,1.0,0,125.88,1,7,493.4285714285714,0.9801980198019802,2,0,783710
495,1,731,99,49,2444.0,494,451,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,647.0,Outros,08041-460,SP,Cidade_4032,1982-09-09 00:00:00,43,CrA©dito AcessA­vel,769.92,6.0,3.0,2.0,1.0,0,128.32,1,7,331.42857142857144,1.98,-1,0,775265
606,1,731,99,75,2494.0,750,750,APTOS,Produtor_1458,Lancamento_1865,Autodesenvolvimento,272.0,Alto,79022-260,MS,Cidade_0774,1980-12-16 00:00:00,45,CrA©dito AcessA­vel,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,430.2857142857143,1.3026315789473684,2,0,783983
551,6,774,99,100,3238.0,658,635,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,710.0,Baixo,12942-650,SP,Cidade_0319,1972-06-12 00:00:00,53,CrA©dito AcessA­vel,2346.0,12.0,3.0,2.0,1.0,0,195.5,1,7,403.2857142857143,0.9801980198019802,0,0,486725
383,1,447,99,100,2444.0,402,354,APTOS,Produtor_1474,Lancamento_3436,Autodesenvolvimento,309.0,Outros,48967-000,BA,Cidade_2015,1995-07-21 00:00:00,30,CrA©dito AcessA­vel,2889.85,5.0,3.0,2.0,1.0,0,577.97,1,7,255.1428571428572,0.9801980198019802,-1,0,757324
757,3,731,2,82,2494.0,660,881,APTOS,Produtor_1051,Lancamento_0380,Outros,234.0,Alto,52011-020,PE,Cidade_3338,1967-01-30 00:00:00,58,CrA©dito AcessA­vel,2875.92,12.0,3.0,2.0,1.0,0,239.66,1,7,445.1428571428572,0.0240963855421686,2,0,782666
541,2,587,99,97,2494.0,555,631,APTOS,Produtor_0881,Lancamento_1290,Outros,109.0,Alto,37890-000,MG,Cidade_2613,1992-03-02 00:00:00,33,CrA©dito AcessA­vel,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,7,358.85714285714283,1.010204081632653,2,0,777037
477,4,430,99,83,3238.0,558,580,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,691.0,Baixo,09857-190,SP,Cidade_3864,1971-12-28 00:00:00,54,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,318.7142857142857,1.1785714285714286,0,1,745942
390,1,600,2,96,2494.0,460,600,APTOS,Produtor_0553,Lancamento_0059,Mentoria,167.0,Alto,65418-000,MA,Cidade_3040,1974-09-19 00:00:00,51,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,307.0,0.0206185567010309,2,0,662330
508,2,600,99,99,2444.0,531,592,APTOS,Produtor_0350,Lancamento_2894,Mentoria,440.0,Outros,69040-018,AM,Cidade_2348,1980-08-03 00:00:00,45,Antecipado,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,347.2857142857143,0.99,-1,0,754001
391,1,600,99,15,2444.0,461,568,APTOS,Produtor_0310,Lancamento_1801,Mentoria,326.0,Outros,38017-190,MG,Cidade_4293,1981-09-12 00:00:00,44,Descomplicado,2760.39,9.0,3.0,2.0,1.0,0,306.71,1,7,305.0,6.1875,-1,0,776828
238,2,319,99,998,2494.0,399,386,APTOS,Produtor_1295,Lancamento_1379,Mentoria,60.0,Alto,83280-000,PR,Cidade_1603,1991-03-11 00:00:00,34,CrA©dito AcessA­vel,2036.04,12.0,3.0,2.0,1.0,0,169.67,1,7,348.7142857142857,0.0990990990990991,2,1,753644
445,2,511,99,74,2444.0,449,470,APTOS,Produtor_0003,Lancamento_0298,Empreendedor,397.0,Outros,64260-000,PI,Cidade_3129,1996-07-05 00:00:00,29,Compartilhado,956.28,12.0,3.0,2.0,1.0,0,79.69,1,7,292.85714285714283,1.32,-1,0,599676
450,1,350,99,100,2494.0,287,175,APTOS,Produtor_0025,Lancamento_3487,Empreendedor,85.0,Alto,79006-520,MS,Cidade_0774,1975-01-31 00:00:00,50,CrA©dito AcessA­vel,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,208.8571428571429,0.9801980198019802,2,0,777293
384,1,549,99,100,1922.0,381,457,APTOS,Produtor_0881,Lancamento_1290,Outros,3.0,Alto,07152-380,SP,Cidade_1612,2000-01-05 00:00:00,26,CrA©dito AcessA­vel,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,8,486.625,0.9801980198019802,2,0,777075
23,1,183,99,37,2494.0,109,123,APTOS,Produtor_0350,Lancamento_2894,Mentoria,2.0,Alto,13690-000,SP,Cidade_1226,1999-10-02 00:00:00,26,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,82.14285714285714,2.6052631578947367,2,1,755992
402,1,413,99,0,2494.0,386,372,APTOS,Produtor_0572,Lancamento_0449,Empreendedor,87.0,Alto,25931-490,RJ,Cidade_2330,1998-06-07 00:00:00,27,CrA©dito AcessA­vel,2979.24,12.0,3.0,2.0,1.0,0,248.27,1,7,239.0,99.0,2,1,776283
148,1,383,99,28,2494.0,222,270,APTOS,Produtor_0350,Lancamento_2894,Mentoria,235.0,Alto,38660-000,MG,Cidade_0633,1991-12-14 00:00:00,34,CrA©dito AcessA­vel,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,164.42857142857142,3.413793103448276,2,0,757499
734,1,731,99,95,2444.0,774,895,APTOS,Produtor_0720,Lancamento_2324,Empreendedor,524.0,Outros,95760-000,RS,Cidade_4065,2000-10-03 00:00:00,25,CrA©dito AcessA­vel,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,475.57142857142856,1.03125,-1,0,770787
580,1,603,99,97,2444.0,515,457,APTOS,Produtor_0350,Lancamento_2894,Mentoria,355.0,Outros,33821-310,MG,Cidade_3382,2003-06-07 00:00:00,22,Antecipado,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,336.0,1.010204081632653,-1,0,755287
303,1,511,99,86,2187.0,488,492,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,164.0,Alto,12215290,SP,Cidade_3958,1982-02-14 00:00:00,43,CrA©dito AcessA­vel,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,520.875,1.137931034482759,2,1,737756
398,1,595,99,100,2494.0,472,507,APTOS,Produtor_0906,Lancamento_3228,Empreendedor,198.0,Alto,76960-440,RO,Cidade_0698,1987-08-07 00:00:00,38,CrA©dito AcessA­vel,769.92,6.0,3.0,2.0,1.0,0,128.32,1,7,310.2857142857143,0.9801980198019802,2,1,765630
217,1,383,99,58,2494.0,365,403,APTOS,Produtor_0211,Lancamento_2817,Autodesenvolvimento,44.0,Alto,78550-402,MT,Cidade_3817,1997-07-02 00:00:00,28,CrA©dito AcessA­vel,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,218.0,1.6779661016949152,2,0,767185
280,3,457,99,100,2494.0,442,466,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,149.0,Alto,99500-000,RS,Cidade_0876,1987-04-17 00:00:00,38,CrA©dito AcessA­vel,3659.86,21.0,3.0,2.0,1.0,0,174.27904761904762,1,7,263.85714285714283,0.9801980198019802,2,0,563869
148,1,348,99,100,2494.0,247,280,APTOS,Produtor_1470,Lancamento_0544,Empreendedor,175.0,Alto,09812-580,SP,Cidade_3864,1992-06-09 00:00:00,33,CrA©dito AcessA­vel,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,174.71428571428572,0.9801980198019802,2,1,771279
