SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,FPD,pedido_id
238,3,379,99,998,2444.0,424,441,442.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,368.8571428571428,0.0990990990990991,-1,7,2,104,3247,40053,2893,349,0,3,76,12864,0,758477
417,4,519,99,100,2494.0,400,382,159.0,2879.52,12.0,3.0,2.0,1.0,0,239.96,1,7,274.42857142857144,0.9801980198019802,2,4,4,129,1618,73455,1306,1144,0,0,56,26426,0,773604
424,3,600,2,96,2444.0,524,600,349.0,847.26,6.0,3.0,2.0,1.0,0,141.21,1,7,321.2857142857143,0.0206185567010309,-1,1,3,59,1898,44762,64,1033,0,3,101,844,0,757088
506,1,679,2,93,3238.0,623,576,686.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,354.2857142857143,0.0212765957446808,0,0,4,90,1533,62876,166,485,0,1,69,17989,0,735151
606,6,750,2,97,3238.0,750,611,704.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,403.1428571428572,0.0204081632653061,0,0,4,174,3652,5779,166,485,0,1,63,22096,0,712080
238,6,354,99,998,2494.0,392,420,30.0,2979.24,12.0,3.0,2.0,1.0,0,248.27,1,7,358.1428571428572,0.0990990990990991,2,4,4,174,1453,3,448,571,0,0,72,15806,1,776322
23,1,138,99,0,2158.0,49,71,253.0,1799.64,12.0,3.0,2.0,1.0,0,149.97,1,8,317.375,99.0,2,4,4,104,2116,38233,3374,944,0,0,65,20383,1,758039
35,2,348,99,0,2494.0,86,71,44.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,91.57142857142856,99.0,2,8,4,172,500,77351,440,225,0,0,55,27191,1,771748
459,2,393,99,50,2494.0,458,535,179.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,285.1428571428572,1.9411764705882355,2,7,4,184,3207,66148,2893,349,0,0,68,18706,1,771440
23,2,361,99,86,598.0,342,397,756.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,238.5,1.137931034482759,0,0,4,108,785,68016,166,485,0,1,80,10262,1,757074
302,2,382,99,100,2494.0,334,339,201.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,222.57142857142856,0.9801980198019802,2,0,4,148,3432,23620,166,485,0,0,71,16765,1,750698
497,1,485,99,100,1600.0,427,455,114.0,482.76,6.0,3.0,2.0,1.0,0,80.46,1,8,458.0,0.9801980198019802,2,4,4,174,2223,16888,304,661,0,0,60,23708,0,775060
421,1,457,99,0,2494.0,428,428,146.0,2170.2,12.0,3.0,2.0,1.0,0,180.85,1,7,262.0,99.0,2,4,6,104,4309,41004,2766,77,0,0,59,24548,0,775580
298,1,350,99,94,2494.0,396,432,130.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,238.57142857142856,1.0421052631578946,2,7,4,104,4186,41814,2893,349,0,0,68,18322,1,745385
373,1,314,99,0,2494.0,386,384,158.0,1810.32,12.0,3.0,2.0,1.0,0,150.86,1,7,222.42857142857144,99.0,2,4,4,123,2924,56219,783,1273,0,0,74,14587,0,773308
39,2,397,99,100,3238.0,333,408,663.0,5995.32,12.0,3.0,2.0,1.0,0,499.61,1,7,196.8571428571429,0.9801980198019802,0,4,4,172,3256,77749,2769,1215,0,1,88,5659,1,729862
445,6,526,99,93,1905.0,493,607,588.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,8,521.75,1.053191489361702,-1,4,4,174,2223,16896,657,1506,0,3,83,8784,0,770516
606,1,731,99,75,2494.0,750,750,272.0,1148.13,9.0,3.0,2.0,1.0,0,127.57,1,7,430.2857142857143,1.3026315789473684,2,4,4,107,773,68350,543,1469,0,0,75,13955,0,772865
490,3,273,2,91,2494.0,541,579,109.0,1988.55,9.0,3.0,2.0,1.0,0,220.95,1,7,282.7142857142857,0.0217391304347826,2,4,4,151,506,58104,3486,24,0,0,76,12854,0,767993
458,4,511,99,100,2494.0,452,394,118.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,288.2857142857143,0.9801980198019802,2,4,4,174,4031,449,657,1506,0,0,60,23447,0,776647
23,1,333,99,93,2494.0,81,89,88.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,102.71428571428572,1.053191489361702,2,8,4,148,2697,29397,440,225,0,0,61,23130,0,768740
669,10,757,99,100,2494.0,885,934,208.0,1510.56,12.0,3.0,2.0,1.0,0,125.88,1,7,493.4285714285714,0.9801980198019802,2,4,4,174,1609,11082,309,240,0,0,86,6713,0,783710
495,1,731,99,49,2444.0,494,451,647.0,769.92,6.0,3.0,2.0,1.0,0,128.32,1,7,331.42857142857144,1.98,-1,4,4,174,4031,7624,543,1469,0,3,73,15146,0,775265
606,1,731,99,75,2494.0,750,750,272.0,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,430.2857142857143,1.3026315789473684,2,1,4,107,773,68350,1864,1457,0,0,75,13955,0,783983
551,6,774,99,100,3238.0,658,635,710.0,2346.0,12.0,3.0,2.0,1.0,0,195.5,1,7,403.2857142857143,0.9801980198019802,0,0,4,174,318,13398,166,485,0,1,83,8420,0,486725
383,1,447,99,100,2444.0,402,354,309.0,2889.85,5.0,3.0,2.0,1.0,0,577.97,1,7,255.1428571428572,0.9801980198019802,-1,1,4,59,2014,45718,3435,1473,0,3,60,23749,0,757324
757,3,731,2,82,2494.0,660,881,234.0,2875.92,12.0,3.0,2.0,1.0,0,239.66,1,7,445.1428571428572,0.0240963855421686,2,8,4,126,3337,46747,379,1050,0,0,88,5304,0,782666
541,2,587,99,97,2494.0,555,631,109.0,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,7,358.85714285714283,1.010204081632653,2,8,4,104,2612,39679,1289,880,0,0,63,21537,0,777037
477,4,430,99,83,3238.0,558,580,691.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,318.7142857142857,1.1785714285714286,0,0,4,174,3863,10202,166,485,0,1,84,8132,1,745942
390,1,600,2,96,2494.0,460,600,167.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,307.0,0.0206185567010309,2,7,4,102,3039,54329,58,552,0,0,81,9851,0,662330
508,2,600,99,99,2444.0,531,592,440.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,347.2857142857143,0.99,-1,7,2,49,2347,57141,2893,349,0,3,75,13709,0,754001
391,1,600,99,15,2444.0,461,568,326.0,2760.39,9.0,3.0,2.0,1.0,0,306.71,1,7,305.0,6.1875,-1,7,6,104,4292,39799,1800,309,0,3,74,14458,0,776828
238,2,319,99,998,2494.0,399,386,60.0,2036.04,12.0,3.0,2.0,1.0,0,169.67,1,7,348.7142857142857,0.0990990990990991,2,7,4,129,1602,71289,1378,1294,0,0,64,20892,1,753644
445,2,511,99,74,2444.0,449,470,397.0,956.28,12.0,3.0,2.0,1.0,0,79.69,1,7,292.85714285714283,1.32,-1,4,3,128,3128,53489,297,2,0,3,59,24374,0,599676
450,1,350,99,100,2494.0,287,175,85.0,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,208.8571428571429,0.9801980198019802,2,4,4,107,773,68224,3486,24,0,0,80,10095,0,777293
384,1,549,99,100,1922.0,381,457,3.0,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,8,486.625,0.9801980198019802,2,8,4,174,1611,6935,1289,880,0,0,56,26577,0,777075
23,1,183,99,37,2494.0,109,123,2.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,82.14285714285714,2.6052631578947367,2,7,4,174,1225,17612,2893,349,0,0,56,26415,1,755992
402,1,413,99,0,2494.0,386,372,87.0,2979.24,12.0,3.0,2.0,1.0,0,248.27,1,7,239.0,99.0,2,4,4,148,2329,28768,448,571,0,0,57,25609,1,776283
148,1,383,99,28,2494.0,222,270,235.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,164.42857142857142,3.413793103448276,2,7,4,104,632,41046,2893,349,0,0,64,21397,0,757499
734,1,731,99,95,2444.0,774,895,524.0,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,475.57142857142856,1.03125,-1,4,4,152,4064,82264,2323,719,0,3,55,27014,0,770787
580,1,603,99,97,2444.0,515,457,355.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,336.0,1.010204081632653,-1,7,2,104,3381,36109,2893,349,0,3,52,28494,0,755287
303,1,511,99,86,2187.0,488,492,164.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,520.875,1.137931034482759,2,0,4,174,3957,12161,166,485,0,0,73,14751,1,737756
398,1,595,99,100,2494.0,472,507,198.0,769.92,6.0,3.0,2.0,1.0,0,128.32,1,7,310.2857142857143,0.9801980198019802,2,4,4,150,697,65604,3227,905,0,0,68,18485,1,765630
217,1,383,99,58,2494.0,365,403,44.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,218.0,1.6779661016949152,2,1,4,108,3816,67516,2816,210,0,0,58,25022,0,767185
280,3,457,99,100,2494.0,442,466,149.0,3659.86,21.0,3.0,2.0,1.0,0,174.27904761904762,1,7,263.85714285714283,0.9801980198019802,2,0,4,152,875,83799,166,485,0,0,68,18281,0,563869
148,1,348,99,100,2494.0,247,280,175.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,174.71428571428572,0.9801980198019802,2,4,4,174,3863,10072,543,1469,0,0,63,21712,1,771279
587,2,576,99,92,2494.0,547,617,191.0,1839.06,9.0,3.0,2.0,1.0,0,204.34,1,7,360.0,1.064516129032258,2,4,4,174,4522,23022,2582,1134,0,0,85,7218,0,783648
432,1,403,99,45,2494.0,437,512,225.0,175.43,1.0,3.0,2.0,1.0,0,175.43,1,7,275.57142857142856,2.152173913043478,2,4,4,104,463,34361,1296,282,0,0,74,14235,0,772537
600,1,600,99,100,2494.0,600,600,180.0,1679.76,12.0,3.0,2.0,1.0,0,139.98,1,7,371.4285714285714,0.9801980198019802,2,8,4,152,825,80089,2944,1525,0,0,75,13535,1,770524
371,1,489,99,0,2494.0,421,390,134.0,802.62,9.0,3.0,2.0,1.0,0,89.18,1,7,253.0,99.0,2,4,4,174,3231,8509,543,1469,0,0,59,24446,1,771641
112,1,256,99,56,2494.0,125,71,106.0,667.29,3.0,3.0,2.0,1.0,0,222.43,1,7,102.85714285714286,1.736842105263158,2,8,4,81,4431,31545,310,1042,0,0,63,21857,1,773148
391,3,689,99,46,2444.0,610,581,448.0,1732.77,9.0,3.0,2.0,1.0,0,192.53,1,7,345.57142857142856,2.106382978723404,-1,8,4,90,1533,63196,2482,1460,0,3,68,18665,0,772062
376,4,595,99,100,2494.0,536,600,300.0,5068.68,12.0,3.0,2.0,1.0,0,422.39,1,7,330.0,0.9801980198019802,2,4,4,174,435,5603,1422,1054,0,0,90,4634,0,776480
35,1,333,99,84,500.0,49,149,208.0,2638.32,12.0,3.0,2.0,1.0,0,219.86,1,8,156.25,1.1647058823529413,2,7,4,104,3592,35816,591,1305,0,0,58,24821,1,772138
526,1,593,99,90,2494.0,502,549,218.0,2396.04,12.0,3.0,2.0,1.0,0,199.67,1,7,337.1428571428572,1.0879120879120878,2,4,4,90,222,64892,1513,446,0,0,69,17747,0,777461
232,1,437,99,69,1700.0,256,275,127.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,8,383.625,1.4142857142857144,2,8,4,174,4455,15236,440,225,0,0,60,23784,1,773076
371,6,416,99,34,2494.0,355,386,8.0,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,238.1428571428572,2.8285714285714287,2,4,4,67,1438,50898,3486,24,0,0,58,24880,1,772438
252,1,489,99,28,2032.0,374,398,75.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,8,459.125,3.413793103448276,2,7,4,174,1453,7528,2893,349,0,0,72,15692,0,757754
74,1,256,99,88,2494.0,161,261,35.0,802.62,9.0,3.0,2.0,1.0,0,89.18,1,7,134.28571428571428,1.1123595505617978,2,4,4,172,4194,76103,543,1469,0,0,67,19438,1,767477
681,5,630,99,85,2105.0,528,528,293.0,1038.33,9.0,3.0,2.0,1.0,0,115.37,1,8,582.625,1.1511627906976745,2,4,4,172,3196,76118,756,1401,0,0,72,16094,0,680498
105,1,292,99,60,2494.0,49,71,91.0,2640.0,12.0,3.0,2.0,1.0,0,220.0,1,7,96.71428571428572,1.6229508196721312,2,0,4,172,2435,77684,7,1365,0,0,60,23607,0,753125
495,1,558,99,42,3000.0,414,473,403.0,1186.72,10.0,3.0,2.0,1.0,0,118.672,1,8,635.25,2.302325581395349,-1,7,2,90,3423,64816,2893,349,0,3,63,21878,0,751957
376,4,595,99,100,2494.0,513,600,104.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,326.7142857142857,0.9801980198019802,2,0,4,61,4433,43756,166,485,0,0,67,19158,0,737061
155,1,329,99,999,1800.0,421,437,39.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,8,530.125,0.099,2,4,4,108,4452,67133,543,1469,0,0,56,26545,0,767658
388,5,431,99,54,2494.0,414,551,104.0,1356.98,13.0,3.0,2.0,1.0,0,104.38307692307691,1,7,277.42857142857144,1.8,2,7,4,59,2071,44460,2893,349,0,0,73,15152,0,755698
129,1,412,99,21,2444.0,94,347,371.0,1154.07,9.0,3.0,2.0,1.0,0,128.23,1,7,157.57142857142858,4.5,-1,7,2,148,3432,25080,2893,349,0,3,67,19136,0,777030
462,4,543,99,89,2494.0,485,600,234.0,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,326.0,1.1,2,4,4,174,2033,5888,3486,24,0,0,68,18407,0,768044
441,1,466,99,0,3062.0,440,486,158.0,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,8,624.375,99.0,2,4,4,152,3723,80601,3486,24,0,0,66,19705,0,768588
412,1,430,99,91,1622.0,321,331,715.0,2276.04,12.0,3.0,2.0,1.0,0,189.67,1,8,413.375,1.076086956521739,0,7,4,126,3337,46421,591,1305,0,1,76,12888,0,744018
363,1,504,99,76,2494.0,347,303,2.0,1569.96,12.0,3.0,2.0,1.0,0,130.83,1,7,241.8571428571429,1.2857142857142858,2,8,4,90,3127,63966,1286,880,0,0,60,23469,0,777103
625,8,599,99,100,2494.0,624,592,155.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,378.1428571428572,0.9801980198019802,2,4,4,59,3420,45481,543,1469,0,0,75,13783,1,767552
303,1,457,99,89,2494.0,413,574,159.0,3502.62,16.0,3.0,2.0,1.0,0,218.91375,1,7,276.57142857142856,1.1,2,0,4,174,2712,16196,166,485,0,0,88,5329,0,735417
178,1,466,99,100,2494.0,352,412,207.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,229.7142857142857,0.9801980198019802,2,7,4,59,2005,44083,2893,349,0,0,68,18791,1,774903
558,5,593,99,100,2494.0,568,741,295.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,380.57142857142856,0.9801980198019802,2,0,4,174,4031,1142,166,485,0,0,90,4683,0,736726
428,5,488,99,99,2444.0,461,600,365.0,2276.04,12.0,3.0,2.0,1.0,0,189.67,1,7,311.42857142857144,0.99,-1,4,4,129,3958,71085,2653,1235,0,3,99,1200,1,771242
426,3,494,99,72,3238.0,495,631,901.0,1510.56,12.0,3.0,2.0,1.0,0,125.88,1,7,317.1428571428572,1.356164383561644,0,4,4,148,3432,24793,309,240,0,1,94,2651,0,784798
427,3,416,99,1,2494.0,390,469,2.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,257.85714285714283,49.5,2,7,4,59,3947,44082,2893,349,0,0,64,21209,0,755652
168,1,383,99,94,2494.0,356,351,44.0,1569.96,12.0,3.0,2.0,1.0,0,130.83,1,7,207.42857142857144,1.0421052631578946,2,8,4,67,2018,52807,1286,880,0,0,57,25870,1,777457
516,6,496,99,30,4925.0,657,670,173.0,2760.39,9.0,3.0,2.0,1.0,0,306.71,1,8,924.875,3.193548387096774,2,8,4,123,1856,55878,379,1050,0,0,81,9557,0,781711
729,3,906,99,100,3238.0,896,878,775.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,515.8571428571429,0.9801980198019802,0,0,4,129,2415,74263,166,485,0,1,67,19367,0,770352
416,1,521,99,69,5444.0,426,446,632.0,21224.17,12.0,3.0,2.0,1.0,0,1768.680833333333,1,8,927.75,1.4142857142857144,-1,4,2,104,1086,41316,2166,272,0,3,64,20871,1,784843
656,2,722,99,94,2626.0,619,717,258.0,1154.07,9.0,3.0,2.0,1.0,0,128.23,1,8,691.875,1.0421052631578946,2,7,4,75,580,61709,2893,349,0,0,67,19047,0,760413
201,3,514,99,87,2444.0,378,374,381.0,1915.44,6.0,3.0,2.0,1.0,0,319.24,1,7,236.57142857142856,1.125,-1,8,4,152,3192,79365,1004,1179,0,3,51,29069,0,774831
317,1,391,99,20,2494.0,457,457,85.0,2355.48,12.0,3.0,2.0,1.0,0,196.29,1,7,248.8571428571429,4.714285714285714,2,0,4,48,2313,48937,166,485,0,0,69,17633,1,562601
656,3,630,99,93,2444.0,536,497,578.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,359.1428571428572,1.053191489361702,-1,0,4,172,1892,76122,166,485,0,3,60,23870,0,777435
385,1,421,99,56,2494.0,433,457,198.0,1527.92,13.0,3.0,2.0,1.0,0,117.5323076923077,1,7,264.57142857142856,1.736842105263158,2,4,4,174,2027,20230,3468,1081,0,0,77,12362,0,779303
408,1,416,99,0,2494.0,409,386,2.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,245.57142857142856,99.0,2,7,4,81,692,32670,2893,349,0,0,55,26681,0,760162
357,1,416,99,33,2444.0,380,399,473.0,1985.04,6.0,3.0,2.0,1.0,0,330.84,1,7,240.7142857142857,2.911764705882353,-1,4,4,174,139,16662,2127,486,0,3,79,10816,0,777225
408,2,538,99,0,2444.0,489,600,332.0,2071.8,12.0,3.0,2.0,1.0,0,172.65,1,7,305.1428571428572,99.0,-1,4,4,174,4057,11161,3486,24,0,3,91,4200,1,768706
571,1,689,99,95,2494.0,611,523,75.0,3283.31,14.0,3.0,2.0,1.0,0,234.52214285714285,1,7,369.8571428571428,1.03125,2,0,4,104,747,39516,166,485,0,0,77,12313,1,561616
144,4,282,2,82,2494.0,302,423,219.0,1796.04,12.0,3.0,2.0,1.0,0,149.67,1,7,177.0,0.0240963855421686,2,1,4,150,3213,65013,2689,1333,0,0,89,5065,0,771588
490,3,618,99,17,3238.0,516,584,688.0,1101.36,6.0,3.0,2.0,1.0,0,183.56,1,7,332.42857142857144,5.5,0,5,4,104,4186,41795,2497,1532,0,1,58,25074,0,785002
796,4,731,99,100,3238.0,716,778,846.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,460.57142857142856,0.9801980198019802,0,0,4,108,3504,68038,166,485,0,1,65,20350,0,784897
555,6,630,99,69,2494.0,572,535,135.0,1077.24,12.0,3.0,2.0,1.0,0,89.77,1,7,352.2857142857143,1.4142857142857144,2,8,4,128,4174,53379,2584,1151,0,0,64,21090,0,712216
355,4,413,99,0,2494.0,419,452,50.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,248.8571428571429,99.0,2,0,4,174,3852,8795,166,485,0,0,63,21674,0,738157
450,1,576,99,94,2494.0,449,600,125.0,1765.14,6.0,3.0,2.0,1.0,0,294.19,1,7,324.1428571428572,1.0421052631578946,2,5,4,129,1181,70611,2572,1322,0,0,95,2524,0,779932
186,2,382,2,90,2494.0,216,388,118.0,3196.94,19.0,3.0,2.0,1.0,0,168.26,1,7,180.8571428571429,0.0219780219780219,2,0,4,152,4328,83170,166,485,0,0,73,14916,0,736826
609,1,661,99,100,2444.0,740,725,576.0,2533.95,9.0,3.0,2.0,1.0,0,281.54999999999995,1,7,419.2857142857143,0.9801980198019802,-1,0,2,59,2073,45523,7,1365,0,3,64,21231,0,757481
257,2,558,99,95,2494.0,458,416,70.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,269.2857142857143,1.03125,2,1,4,148,3432,24135,2816,210,0,0,60,23607,0,742745
479,1,600,99,100,3076.0,479,483,125.0,802.62,9.0,3.0,2.0,1.0,0,89.18,1,8,664.625,0.9801980198019802,2,4,4,172,2091,77838,543,1469,0,0,70,17394,0,772351
453,2,459,99,57,2494.0,444,531,167.0,1148.16,12.0,3.0,2.0,1.0,0,95.68,1,7,292.1428571428572,1.706896551724138,2,7,4,81,3767,32416,1080,631,0,0,84,7825,1,762170
217,1,421,99,29,2494.0,406,448,43.0,1796.04,12.0,3.0,2.0,1.0,0,149.67,1,7,231.57142857142856,3.3,2,7,4,123,2924,56219,2357,1186,0,0,59,24143,0,780097
600,7,600,2,88,5200.0,600,600,191.0,2890.35,9.0,3.0,2.0,1.0,0,321.15,1,8,962.125,0.0224719101123595,2,4,4,174,4031,580,577,924,0,0,66,19793,0,777381
469,1,447,99,100,2494.0,450,463,168.0,1796.04,12.0,3.0,2.0,1.0,0,149.67,1,7,289.85714285714283,0.9801980198019802,2,1,4,152,889,81911,2689,1333,0,0,82,9312,1,772890
440,2,402,99,1,2494.0,449,458,199.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,264.42857142857144,49.5,2,0,4,90,1533,63106,166,485,0,0,69,17914,0,741641
361,2,459,99,100,2444.0,362,445,329.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,261.1428571428572,0.9801980198019802,-1,7,2,174,871,5557,2893,349,0,3,60,23955,0,756038
624,1,628,99,93,2444.0,580,649,569.0,880.38,6.0,3.0,2.0,1.0,0,146.73,1,7,382.0,1.053191489361702,-1,4,3,81,4431,31515,297,2,0,3,79,11227,0,784025
503,6,647,99,83,500.0,580,542,610.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,8,370.0,1.1785714285714286,-1,0,4,108,785,68019,166,485,0,3,64,21106,0,746353
734,3,701,99,100,2444.0,651,700,301.0,400.0,4.0,3.0,2.0,1.0,0,100.0,1,7,426.8571428571428,0.9801980198019802,-1,1,4,152,3826,83778,913,989,0,3,67,18916,0,775953
565,2,630,99,100,2444.0,680,722,507.0,1209.54,3.0,3.0,2.0,1.0,0,403.18,1,7,399.7142857142857,0.9801980198019802,-1,4,4,172,2091,78131,1088,870,0,3,56,26244,0,708105
730,2,549,99,77,4668.0,775,652,124.0,1493.64,9.0,3.0,2.0,1.0,0,165.96,1,8,944.0,1.2692307692307692,2,4,4,152,4137,83797,2458,237,0,0,64,21074,0,779926
361,6,504,99,25,2494.0,461,574,201.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,290.0,3.807692307692308,2,7,4,174,435,5650,2893,349,0,0,74,14273,0,768802
144,3,380,99,35,2444.0,349,354,524.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,194.8571428571429,2.75,-1,4,4,129,1181,70267,657,1506,0,3,67,19206,1,761687
475,1,391,99,0,2444.0,459,474,434.0,1196.16,12.0,3.0,2.0,1.0,0,99.68,1,7,271.2857142857143,99.0,-1,4,4,172,1422,75555,543,1469,0,3,56,25998,0,765804
105,1,284,99,27,2494.0,157,203,25.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,125.14285714285714,3.5357142857142856,2,4,4,152,1375,81889,657,1506,0,0,62,22544,1,763125
656,4,628,99,100,2444.0,737,626,547.0,2763.81,9.0,3.0,2.0,1.0,0,307.09,1,7,407.1428571428572,0.9801980198019802,-1,4,4,81,4414,31823,1306,1144,0,3,66,20093,0,774462
394,1,393,99,100,2444.0,435,470,413.0,100.34,1.0,3.0,2.0,1.0,0,100.34,1,7,270.2857142857143,0.9801980198019802,-1,7,6,75,580,59176,2893,349,0,3,59,24387,0,771963
206,1,432,99,100,2506.0,339,361,317.0,1928.76,12.0,3.0,2.0,1.0,0,160.73,1,8,505.5,0.9801980198019802,-1,8,4,174,2799,5088,1289,880,0,3,54,27681,0,777076
217,1,348,99,40,2494.0,363,448,270.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,216.57142857142856,2.414634146341464,2,7,4,174,3713,10695,2893,349,0,0,86,6542,0,762359
105,1,459,99,100,2444.0,297,390,395.0,2879.52,12.0,3.0,2.0,1.0,0,239.96,1,7,207.28571428571428,0.9801980198019802,-1,4,4,174,4031,7798,1306,1144,0,3,57,25973,0,774951
376,1,225,99,88,2494.0,359,325,78.0,1204.08,12.0,3.0,2.0,1.0,0,100.34,1,7,210.42857142857144,1.1123595505617978,2,7,4,152,3192,79747,2893,349,0,0,62,22397,0,751233
419,4,576,99,55,2494.0,543,600,251.0,498.9,6.0,3.0,2.0,1.0,0,83.14999999999999,1,7,328.0,1.7678571428571428,2,4,4,148,4444,29844,1312,939,0,0,91,3902,0,767559
515,2,689,99,41,3238.0,575,717,673.0,2397.24,12.0,3.0,2.0,1.0,0,199.77,1,7,376.8571428571428,2.357142857142857,0,4,4,172,3927,75767,614,1050,0,1,80,10440,0,710229
523,4,701,2,97,3238.0,547,751,921.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,375.0,0.0204081632653061,0,4,4,126,3337,46549,2458,237,0,1,88,5820,0,785379
148,1,383,99,27,2444.0,235,182,551.0,2988.0,12.0,3.0,2.0,1.0,0,249.0,1,7,153.57142857142858,3.5357142857142856,-1,0,4,104,2354,41646,166,485,0,3,61,23216,0,738408
23,1,292,99,17,2494.0,49,111,119.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,84.57142857142857,5.5,2,4,4,152,4048,83137,657,1506,0,0,65,20308,1,765117
624,3,630,99,77,2494.0,567,576,114.0,1374.78,6.0,3.0,2.0,1.0,0,229.13,1,7,368.0,1.2692307692307692,2,8,4,107,773,68460,2482,1460,0,0,58,24882,0,783942
600,2,609,99,79,2494.0,568,643,149.0,1201.13,11.0,3.0,2.0,1.0,0,109.19363636363636,1,7,371.4285714285714,1.2375,2,7,4,102,4002,54190,2893,349,0,0,69,17559,0,755319
376,1,412,99,70,2494.0,396,378,39.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,247.42857142857144,1.3943661971830985,2,8,4,174,4031,8337,440,225,0,0,58,25209,0,768669
456,1,595,99,54,1420.0,453,507,358.0,2399.64,12.0,3.0,2.0,1.0,0,199.97,1,8,448.125,1.8,-1,7,4,112,2247,67429,2434,371,0,3,54,27654,0,785590
469,1,538,99,0,3238.0,474,600,685.0,3019.32,12.0,3.0,2.0,1.0,0,251.61,1,7,311.57142857142856,99.0,0,4,4,174,4031,2886,657,1506,0,1,79,11160,0,776341
280,2,382,99,21,3238.0,297,321,709.0,1000.0,1.0,3.0,2.0,1.0,0,1000.0,1,7,200.28571428571428,4.5,0,7,4,174,2243,13130,2142,1532,0,1,64,21050,0,785543
238,1,333,99,44,2494.0,204,214,13.0,1556.16,12.0,3.0,2.0,1.0,0,129.68,1,7,161.85714285714286,2.2,2,8,4,148,4063,30613,440,225,0,0,59,24427,0,769014
401,8,576,2,89,2494.0,455,568,83.0,1155.35,7.0,3.0,2.0,1.0,0,165.04999999999998,1,7,299.85714285714283,0.0222222222222222,2,7,4,59,3268,44511,2328,757,0,0,75,13806,0,785689
